Pd,Qd,Vm,Va
1.750502792,1.6,1.059516736,-16.65018685
3.627353437,5.8,1.051963555,-16.97357651
6.527516529,5,1.025198624,-19.90089991
-5.563541208,0,1.06,0
28.22129608,12.7,1.045,-5.147401457
18.49304948,19,1.01,-9.579612586
97.83457555,-3.9,0.998441546,-12.00887703
-2.066930858,1.6,1.007481848,-9.872439416
5.159413956,7.5,1.07,-15.70680564
1.606028094,0,1.043092013,-17.99452002
0.362921111,0,1.09,-18.02673579
108.9008677,16.6,1.029811532,-20.99625691
2.372236942,5.8,1.030264664,-19.99166692
-1.575575228,1.8,1.047025066,-17.72184501
1.142986274,1.6,1.060174896,-16.19553573
3.440488448,5.8,1.052459873,-16.53134791
6.55741726,5,1.026459181,-19.36454665
-5.337656528,0,1.06,0
27.99850252,12.7,1.045,-5.332011365
19.46923444,19,1.01,-9.952014736
101.6100314,-3.9,0.996774007,-12.41928843
-2.83469935,1.6,1.006273342,-10.18929521
4.835463739,7.5,1.07,-16.13972552
1.615674861,0,1.041519738,-18.60850083
0.129140576,0,1.09,-18.61998168
113.2056647,16.6,1.027636127,-21.73018165
2.506173828,5.8,1.028373351,-20.66187931
-2.213200077,1.8,1.04619335,-18.23834906
0.29616244,1.6,1.060690372,-16.59815404
3.526112945,5.8,1.051937926,-17.00209945
7.327243817,5,1.024309384,-20.04470917
-5.613490115,0,1.06,0
32.95476237,12.7,1.045,-5.659185742
23.68056784,19,1.01,-10.58693986
111.5232363,-3.9,0.996943114,-12.88470622
-1.636393294,1.6,1.006395024,-10.54734112
4.954398522,7.5,1.07,-16.19880748
1.356927182,0,1.042796089,-18.61648839
0.541082434,0,1.09,-18.66453281
104.8439029,16.6,1.029612871,-21.48655893
2.822918577,5.8,1.030190849,-20.4672316
-3.241387846,1.8,1.04769391,-18.12053514
0.156601929,1.6,1.06090579,-16.62930248
3.397442752,5.8,1.052273194,-17.02436405
7.956677525,5,1.025242977,-19.97109559
-6.946518376,0,1.06,0
34.15533667,12.7,1.045,-5.680694535
29.59664804,19,1.01,-10.85145599
102.1701051,-3.9,0.998047196,-12.74766787
-1.34971904,1.6,1.007107651,-10.46352596
4.569753789,7.5,1.07,-16.13155625
2.069157549,0,1.042950868,-18.63136883
0.712540685,0,1.09,-18.69462817
106.8734078,16.6,1.029526548,-21.53197281
2.56821825,5.8,1.030228112,-20.46914354
-3.968051273,1.8,1.04797946,-18.05119379
-0.175799807,1.6,1.061075012,-16.56440444
4.06981955,5.8,1.051902515,-16.99967552
8.205980041,5,1.024817337,-20.00672596
-6.940722762,0,1.06,0
34.35164793,12.7,1.045,-5.656861556
31.5034987,19,1.01,-10.8944166
104.4920298,-3.9,0.999003278,-12.66242827
-0.926110831,1.6,1.00793538,-10.37141795
4.522798267,7.5,1.07,-15.76035491
1.929388051,0,1.04405196,-18.24578912
0.528809211,0,1.09,-18.29268727
103.2183704,16.6,1.030980607,-21.00842308
2.604076101,5.8,1.031579086,-19.96272423
-4.673596998,1.8,1.049038012,-17.57850694
0.193438071,1.6,1.0610403,-16.1803027
3.248287519,5.8,1.052689986,-16.56386251
7.337824785,5,1.026668178,-19.45035009
-6.85940782,0,1.06,0
36.92175857,12.7,1.045,-5.238037513
28.7807495,19,1.01,-9.992750483
97.81127984,-3.9,1.002724773,-11.67920215
-1.461771258,1.6,1.010994714,-9.554193582
4.697851786,7.5,1.07,-14.49614791
2.238170866,0,1.04714896,-16.78197304
0.475919813,0,1.09,-16.82405579
94.42013111,16.6,1.035013122,-19.28053898
2.638660654,5.8,1.035053409,-18.33278601
-4.207910344,1.8,1.05081327,-16.15971265
0.292770024,1.6,1.061373878,-14.86583134
2.718701311,5.8,1.053913399,-15.19617991
6.229019521,5,1.030465021,-17.79180946
-7.016616973,0,1.06,0
39.21299452,12.7,1.045,-5.412936474
26.93432453,19,1.01,-10.15205671
96.86020803,-3.9,1.001070446,-11.99383698
-0.848531995,1.6,1.009629453,-9.842427222
4.257549583,7.5,1.07,-15.0209228
1.702387567,0,1.04527404,-17.46690856
0.58889357,0,1.09,-17.51907432
101.3090634,16.6,1.032365121,-20.18445106
3.420495085,5.8,1.032509221,-19.19218347
-4.349688352,1.8,1.049396413,-16.84157135
0.255761628,1.6,1.061272213,-15.40880751
2.279702204,5.8,1.053505752,-15.75891191
6.662302254,5,1.028318067,-18.57936531
-7.310336185,0,1.06,0
31.47346136,12.7,1.045,-4.432698917
22.43476409,19,1.01,-8.440483451
73.647442,-3.9,1.005796692,-10.17916883
-1.376142409,1.6,1.013257644,-8.389442532
4.328959864,7.5,1.07,-13.38787023
1.458076521,0,1.047897482,-15.58348919
0.532198919,0,1.09,-15.63051476
98.26085411,16.6,1.035407559,-18.2885118
4.6988836,5.8,1.034798988,-17.39569833
-4.270501083,1.8,1.050622252,-15.13424621
0.257504162,1.6,1.061435574,-13.76260765
2.365445729,5.8,1.05392568,-14.10288449
7.012690537,5,1.030086343,-16.81943199
-7.355999699,0,1.06,0
39.31905808,12.7,1.045,-4.389924583
20.19505982,19,1.01,-8.080713377
71.67380709,-3.9,1.007698603,-9.802921628
-1.19046338,1.6,1.014799711,-8.084133987
3.768345588,7.5,1.07,-12.76919917
0.961280181,0,1.049593047,-14.86371488
0.523093964,0,1.09,-14.90986126
93.71770672,16.6,1.037617091,-17.41890229
4.210746222,5.8,1.036777907,-16.56809642
-3.58175558,1.8,1.051455987,-14.44837203
0.203834364,1.6,1.061713723,-13.1091786
2.433599882,5.8,1.054612643,-13.42631408
5.630403411,5,1.032727765,-15.92315007
-6.205925312,0,1.06,0
45.43073213,12.7,1.045,-5.191714752
17.45311504,19,1.01,-9.188199293
79.78092516,-3.9,1.001199651,-11.37207894
-0.968501405,1.6,1.00966018,-9.41608822
3.5704801,7.5,1.07,-14.91890743
0.898507132,0,1.043488872,-17.50112937
0.937278752,0,1.09,-17.58429806
114.1829305,16.6,1.029420058,-20.59521088
4.151255235,5.8,1.029559771,-19.54829936
-3.649756673,1.8,1.047343588,-17.00046122
0.020781706,1.6,1.061365032,-15.31775963
2.868442568,5.8,1.053123879,-15.70491728
4.556323189,5,1.027787954,-18.61081056
-7.299683742,0,1.06,0
48.18764384,12.7,1.045,-5.524281332
14.9502022,19,1.01,-9.580709368
81.85625108,-3.9,0.997889407,-12.03219388
-1.042086012,1.6,1.00704855,-9.983334426
3.292947221,7.5,1.07,-15.91456207
0.613126258,0,1.040054458,-18.75682463
1.18251835,0,1.09,-18.86210098
126.1324255,16.6,1.024743225,-22.16691973
3.590142076,5.8,1.025597781,-20.98371122
-3.960540972,1.8,1.045188388,-18.19357612
0.45542231,1.6,1.060747381,-16.37609429
2.649696258,5.8,1.052357755,-16.76783941
4.15233235,5,1.024832123,-19.9201612
-6.540084657,0,1.06,0
46.75256791,12.7,1.045,-5.27507603
13.5661412,19,1.01,-9.127559529
79.38019705,-3.9,0.999452519,-11.56805105
-1.1079663,1.6,1.008363438,-9.589142555
2.565164189,7.5,1.07,-15.2881662
1.066635813,0,1.041433669,-18.09725631
1.328723345,0,1.09,-18.21539225
121.5933303,16.6,1.026522558,-21.36982435
3.522596028,5.8,1.027113381,-20.22643674
-3.473754031,1.8,1.045838796,-17.52935119
0.146227362,1.6,1.061108687,-15.71836077
2.62247315,5.8,1.052653881,-16.11839416
4.523443623,5,1.025781305,-19.22063477
-6.979209443,0,1.06,0
48.83739283,12.7,1.045,-5.299854932
15.64581505,19,1.01,-9.200382668
65.15454616,-3.9,0.999133708,-11.45096603
-1.021280284,1.6,1.007919291,-9.558194161
2.483730958,7.5,1.07,-15.59562354
1.16223814,0,1.039401533,-18.57595289
1.122292485,0,1.09,-18.67593026
132.3004143,16.6,1.023331,-22.17517877
3.485374055,5.8,1.024157178,-20.94910458
-2.832569948,1.8,1.043804857,-18.07232066
-0.18160285,1.6,1.061259262,-16.02301691
1.941071233,5.8,1.052292829,-16.45725869
4.784422977,5,1.023377084,-19.83786813
-6.838992133,0,1.06,0
51.96136476,12.7,1.045,-6.078921356
14.59824169,19,1.01,-10.41482111
75.80484764,-3.9,0.992167197,-13.05973388
-0.978783343,1.6,1.002305801,-10.91433284
2.215141993,7.5,1.07,-17.81682843
1.062247915,0,1.032985135,-21.12203098
0.914876719,0,1.09,-21.20403732
148.0303612,16.6,1.014995273,-25.23185652
3.924630395,5.8,1.016701467,-23.85902552
-2.876850178,1.8,1.039558898,-20.62035472
0.241821495,1.6,1.060176375,-18.35465685
2.44600687,5.8,1.050247738,-18.83269381
5.659493629,5,1.016711626,-22.65758764
-8.340440691,0,1.06,0
60.58886985,12.7,1.045,-6.971321479
13.97006198,19,1.01,-11.70646721
81.32951485,-3.9,0.984869969,-14.66152256
-1.007142481,1.6,0.996358993,-12.28834535
2.070893325,7.5,1.07,-20.1052627
0.955431615,0,1.025363521,-23.85793207
1.075757714,0,1.09,-23.95507598
167.8829551,16.6,1.004845528,-28.56654891
3.427234674,5.8,1.007913671,-26.95525853
-3.546353566,1.8,1.034774864,-23.25629901
0.403572489,1.6,1.059237963,-20.7377338
2.796193573,5.8,1.048063679,-21.27417275
5.907702058,5,1.0092352,-25.60492078
-8.808365259,0,1.06,0
59.59915978,12.7,1.045,-7.122907408
13.65276069,19,1.01,-11.98162824
89.50689453,-3.9,0.983514003,-15.06446925
-1.071272027,1.6,0.99532319,-12.59320066
2.203067867,7.5,1.07,-20.43305219
1.409718274,0,1.024916326,-24.20115487
0.486395962,0,1.09,-24.24509693
166.9549423,16.6,1.004473961,-28.88193162
2.489302688,5.8,1.007817323,-27.24364756
-3.139300754,1.8,1.034582026,-23.58547433
0.125659555,1.6,1.059395516,-21.0498989
2.537274747,5.8,1.04790975,-21.60290858
7.015279429,5,1.008143408,-26.02003509
-8.930338096,0,1.06,0
67.08839628,12.7,1.045,-7.460821339
16.15417863,19,1.01,-12.48189661
83.35289459,-3.9,0.982272252,-15.41713335
-0.875597832,1.6,0.994092021,-12.94286093
2.638663184,7.5,1.07,-21.1344451
2.009867212,0,1.022808222,-24.98302038
0.047158039,0,1.09,-24.98728952
173.081348,16.6,1.001556511,-29.88539384
2.895185118,5.8,1.005069331,-28.20980448
-2.784598558,1.8,1.032829284,-24.43031308
0.238089508,1.6,1.059102,-21.776149
2.249422077,5.8,1.047388479,-22.33629577
7.310546023,5,1.005852561,-26.92493318
-10.5629313,0,1.06,0
73.95469641,12.7,1.045,-7.978678854
15.37821778,19,1.01,-13.17001427
95.47923465,-3.9,0.979800845,-16.30782647
-0.567605146,1.6,0.991988196,-13.67140059
3.533847559,7.5,1.07,-22.03359761
1.956495483,0,1.021899942,-25.83590859
-0.073649366,0,1.09,-25.82923531
171.790858,16.6,1.000826659,-30.72012936
2.620342573,5.8,1.0045414,-29.04979565
-2.494990005,1.8,1.032480017,-25.31387975
0.231878574,1.6,1.058963274,-22.68372373
2.538975682,5.8,1.047042874,-23.25011025
7.887347212,5,1.004905335,-27.84385396
-11.80522538,0,1.06,0
73.00266194,12.7,1.045,-8.143868418
16.03316589,19,1.01,-13.50756255
95.89967812,-3.9,0.977396876,-16.69135468
-0.724098645,1.6,0.990105904,-13.99000167
2.922023801,7.5,1.07,-22.58243934
1.98985117,0,1.018960404,-26.63219425
-0.056442983,0,1.09,-26.62706526
179.5787957,16.6,0.996738331,-31.73605723
2.769593154,5.8,1.000912188,-29.96499481
-3.186399482,1.8,1.030638608,-25.99905682
0.072773284,1.6,1.058841464,-23.2469011
2.613752311,5.8,1.046373163,-23.84178393
7.202511253,5,1.002503246,-28.60675057
-12.37591783,0,1.06,0
68.82712658,12.7,1.045,-8.770917568
15.15735033,19,1.01,-14.63803022
95.14474699,-3.9,0.966839158,-18.20396898
-0.894620955,1.6,0.98134993,-15.3173955
2.920181325,7.5,1.07,-25.35800401
2.235079549,0,1.006627223,-29.94819087
0.210399011,0,1.09,-29.96754412
206.3574051,16.6,0.980380382,-35.98956288
3.149474769,5.8,0.98624985,-33.93597774
-2.839217781,1.8,1.022015999,-29.34291104
0.585213474,1.6,1.057144788,-26.15974635
2.697230235,5.8,1.043128128,-26.80415114
7.204207406,5,0.99079251,-32.25927125
-12.74126699,0,1.06,0
74.42910878,12.7,1.045,-7.102722155
15.9315095,19,1.01,-11.68773062
87.36293694,-3.9,0.989816725,-14.37693787
-0.746296553,1.6,1.000244619,-12.02571859
3.246737796,7.5,1.07,-19.1158124
1.777024668,0,1.032077231,-22.43386484
0.877137907,0,1.09,-22.51255756
147.0712261,16.6,1.014221622,-26.49301263
3.351522404,5.8,1.016265365,-25.09847459
-3.146580662,1.8,1.03948885,-21.87460556
0.626679619,1.6,1.059723972,-19.68968944
2.814483294,5.8,1.049896773,-20.15439341
5.804886368,5,1.016044419,-23.95727932
-12.27421811,0,1.06,0
78.2256953,12.7,1.045,-7.512802862
12.82227748,19,1.01,-12.15957143
95.01331794,-3.9,0.986210524,-15.18368746
-0.46640055,1.6,0.997314558,-12.70479287
3.919439038,7.5,1.07,-20.17068223
1.623905676,0,1.029088863,-23.60200996
0.650275222,0,1.09,-23.66051903
154.0919898,16.6,1.010454879,-27.87175488
2.821298219,5.8,1.013135385,-26.38775757
-3.368818612,1.8,1.037821104,-23.02793201
0.530980543,1.6,1.05950136,-20.76605837
3.088316037,5.8,1.049107979,-21.2575747
5.751056805,5,1.013428216,-25.20518809
-12.93156136,0,1.06,0
76.87034578,12.7,1.045,-7.123044891
10.54726125,19,1.01,-11.43366242
102.8546433,-3.9,0.990441677,-14.47009778
-0.682865745,1.6,1.000891411,-12.05007969
4.145146525,7.5,1.07,-18.79875749
1.501141719,0,1.034793241,-21.79205295
-0.044406938,0,1.09,-21.78807943
135.9651736,16.6,1.018434066,-25.52734977
2.348119037,5.8,1.020310617,-24.2256995
-2.738083566,1.8,1.041747662,-21.30914315
0.687846251,1.6,1.059886661,-19.34480947
3.42944667,5.8,1.05054117,-19.77878399
5.58006461,5,1.019219832,-23.23881484
-12.74950657,0,1.06,0
82.81678832,12.7,1.045,-7.312932329
13.32510525,19,1.01,-11.74565487
106.4416645,-3.9,0.991305456,-14.60753424
-1.267056285,1.6,1.001667063,-12.13548133
3.819072902,7.5,1.07,-18.63683004
1.576605637,0,1.03600314,-21.63868341
0.04430812,0,1.09,-21.64264346
131.3951373,16.6,1.020055135,-25.21052784
2.230738345,5.8,1.021672954,-23.94890891
-2.004365623,1.8,1.04220814,-21.13020023
-0.023489891,1.6,1.060664217,-19.11243722
3.435805493,5.8,1.051102754,-19.56603155
4.832212388,5,1.020990643,-22.90712807
-12.46349199,0,1.06,0
90.16581935,12.7,1.045,-7.379144066
11.50408303,19,1.01,-11.58180215
87.43257403,-3.9,0.990637084,-14.41257112
-1.085522929,1.6,1.00086508,-12.08646016
4.16414448,7.5,1.07,-19.13125746
1.297211838,0,1.03300401,-22.28011794
0.017306017,0,1.09,-22.28166916
147.0254393,16.6,1.015512058,-26.31977538
1.642757974,5.8,1.017764559,-24.91609546
-2.104424185,1.8,1.039947671,-21.84824626
0.241140643,1.6,1.060158617,-19.66484092
3.459094634,5.8,1.050241392,-20.13834974
4.409162168,5,1.018040788,-23.73839571
-11.72528881,0,1.06,0
108.4361766,12.7,1.045,-8.344691626
12.37197558,19,1.01,-12.81408946
79.89121702,-3.9,0.985024209,-15.69510026
-0.884781646,1.6,0.996033709,-13.26171118
3.801555322,7.5,1.07,-21.25441095
1.777446237,0,1.025710426,-24.85394231
-0.208033246,0,1.09,-24.83516269
168.3893545,16.6,1.005464935,-29.56916093
1.955763749,5.8,1.00869123,-27.96414208
-1.725938511,1.8,1.034503295,-24.43252642
-0.338215292,1.6,1.059869872,-21.83424152
3.824954842,5.8,1.048147712,-22.4082746
4.636555618,5,1.010645739,-26.55926009
-10.42147323,0,1.06,0
108.9935141,12.7,1.045,-8.896970275
11.75064518,19,1.01,-13.71938117
88.78891347,-3.9,0.979058584,-16.89413931
-0.896179098,1.6,0.99125298,-14.25249494
3.128531612,7.5,1.07,-22.80291289
2.033228362,0,1.019857955,-26.77488672
-0.808820585,0,1.09,-26.7014537
180.8574827,16.6,0.997723455,-31.89542344
1.649403118,5.8,1.001854275,-30.12988599
-1.352912985,1.8,1.030382821,-26.29089565
-0.616075794,1.6,1.059578471,-23.4061344
3.098279132,5.8,1.046834317,-24.02664679
5.456833688,5,1.004585099,-28.62843472
-10.92107573,0,1.06,0
90.65872261,12.7,1.045,-7.614482952
11.50563043,19,1.01,-11.98170489
96.42803407,-3.9,0.988775635,-14.93387797
-0.543491754,1.6,0.999565855,-12.47878398
2.611355001,7.5,1.07,-19.39898911
1.71386503,0,1.031679829,-22.81886431
-0.40504784,0,1.09,-22.78251132
147.8284106,16.6,1.013684964,-26.86737805
1.949050408,5.8,1.015956598,-25.43236399
-1.573408718,1.8,1.038632359,-22.26392642
-0.660777369,1.6,1.060929401,-19.86350187
2.233371744,5.8,1.050387756,-20.37756999
5.069432967,5,1.016405164,-24.20130192
-10.22977908,0,1.06,0
99.46792505,12.7,1.045,-7.485552962
12.55593529,19,1.01,-11.58865106
84.24443678,-3.9,0.992354669,-14.2408973
-1.115125638,1.6,1.002315978,-11.94646126
2.772982837,7.5,1.07,-18.68443429
1.699587187,0,1.034227119,-21.91176678
-0.423709685,0,1.09,-21.87383255
143.0725409,16.6,1.016861607,-25.85306934
2.318109649,5.8,1.018603308,-24.49869859
-1.194970814,1.8,1.039974149,-21.46496914
-0.690136137,1.6,1.061119652,-19.13464012
2.375801647,5.8,1.050804215,-19.64138427
5.560153595,5,1.01820022,-23.35522016
-9.894687979,0,1.06,0
110.2794324,12.7,1.045,-7.631962406
14.24141307,19,1.01,-11.65606965
87.12265937,-3.9,0.995176921,-14.10150613
-0.619073204,1.6,1.004554385,-11.81996971
2.455825258,7.5,1.07,-18.06453522
2.229463408,0,1.037751002,-21.11457965
-0.432906227,0,1.09,-21.07595367
130.772042,16.6,1.021717579,-24.67521102
1.792065452,5.8,1.023006034,-23.41556119
-0.82992646,1.8,1.042372357,-20.64056529
-0.548857253,1.6,1.061332749,-18.48486067
2.030861337,5.8,1.051729177,-18.95157976
6.218539067,5,1.021161933,-22.4528315
-8.890896493,0,1.06,0
128.4737571,12.7,1.045,-8.698368218
12.68033182,19,1.01,-12.96722556
100.6794808,-3.9,0.990244228,-15.72319216
-0.898599017,1.6,1.000453025,-13.18355139
3.096628549,7.5,1.07,-19.94961464
2.240799441,0,1.034185707,-23.13940892
-0.525463565,0,1.09,-23.0923629
136.3253833,16.6,1.01738575,-26.91126764
2.368656854,5.8,1.019026882,-25.61295552
-0.361871103,1.8,1.039936155,-22.69846606
-0.971170468,1.6,1.061235499,-20.38680238
2.534115387,5.8,1.050545092,-20.91209186
7.245994682,5,1.017266219,-24.64934859
-8.55478709,0,1.06,0
148.36147,12.7,1.045,-8.754085453
14.0938442,19,1.01,-12.64216885
90.40279988,-3.9,0.995581412,-14.98178526
-0.978035672,1.6,1.004669755,-12.60620435
2.86044246,7.5,1.07,-18.7905232
2.416873818,0,1.038702224,-21.75571743
-0.720653084,0,1.09,-21.69147617
125.5645129,16.6,1.02314917,-25.19441658
1.887487687,5.8,1.024129936,-23.99881684
0.276914102,1.8,1.0425682,-21.35396795
-0.860361524,1.6,1.061670688,-19.17571607
1.753335939,5.8,1.052003152,-19.64664987
7.034891429,5,1.021593779,-23.11856561
-8.581731032,0,1.06,0
166.3103567,12.7,1.045,-9.051907281
15.19563206,19,1.01,-12.7585236
81.98732927,-3.9,0.997708355,-14.84492463
-0.911908948,1.6,1.006210601,-12.54760042
2.771308933,7.5,1.07,-18.60233668
2.019802551,0,1.040049816,-21.50121017
-0.439594927,0,1.09,-21.46207409
124.0359852,16.6,1.024729511,-24.88786338
2.058621406,5.8,1.025483171,-23.71737793
0.025907892,1.8,1.043425337,-21.10855225
-0.785896872,1.6,1.061722434,-18.98548148
2.120865726,5.8,1.052273707,-19.44773556
6.283907738,5,1.023218982,-22.7987913
-7.671055001,0,1.06,0
174.8236594,12.7,1.045,-9.378590271
14.08288576,19,1.01,-13.05265729
80.28932915,-3.9,0.99654612,-15.20770466
-0.899112647,1.6,1.00513316,-12.88927122
3.278877742,7.5,1.07,-19.21358722
1.685239317,0,1.038724216,-22.14214153
-0.184631943,0,1.09,-22.12568321
128.5690406,16.6,1.022967565,-25.6801724
1.999488633,5.8,1.023962043,-24.47082593
-0.06175246,1.8,1.042595643,-21.78388718
-0.544360319,1.6,1.061357039,-19.63238113
2.1254621,5.8,1.051797314,-20.09760919
6.783189139,5,1.021566002,-23.56828416
-8.213181345,0,1.06,0
139.7896491,12.7,1.045,-7.958612082
13.80732172,19,1.01,-11.47092484
72.97924933,-3.9,0.999850613,-13.56783947
-0.595667772,1.6,1.007979891,-11.47374211
3.411381737,7.5,1.07,-17.45080213
1.095586465,0,1.041395622,-20.13715853
-0.478190391,0,1.09,-20.09464141
122.8801873,16.6,1.026402595,-23.53740513
1.789423898,5.8,1.027105662,-22.38395203
-0.536607339,1.8,1.044603536,-19.83970022
-0.876312674,1.6,1.06179752,-17.83006078
2.342168092,5.8,1.052262917,-18.29933948
7.362973,5,1.023481579,-21.62838926
-9.834981439,0,1.06,0
122.9856075,12.7,1.045,-7.224012411
13.51468968,19,1.01,-10.61921932
74.66765462,-3.9,1.002253373,-12.68466137
-1.247571379,1.6,1.010144833,-10.67086338
3.262082862,7.5,1.07,-16.21507409
0.38551899,0,1.044039478,-18.72545719
-0.06357966,0,1.09,-18.71981847
113.9167207,16.6,1.029996279,-21.86409751
1.553825367,5.8,1.030392622,-20.77803314
-0.898970935,1.8,1.046654658,-18.40499472
-1.48147595,1.6,1.062463811,-16.53362649
2.839938916,5.8,1.052763092,-17.01874047
7.566662385,5,1.025792576,-20.14746994
-8.816950644,0,1.06,0
123.5409678,12.7,1.045,-6.545948794
11.12607682,19,1.01,-9.359717558
82.21960578,-3.9,1.009014177,-11.26866385
-0.955786209,1.6,1.015798371,-9.413140717
3.317065332,7.5,1.07,-13.67113513
0.78314614,0,1.05193167,-15.56518959
-0.110359524,0,1.09,-15.55547553
80.82624097,16.6,1.041086326,-17.764794
1.573021526,5.8,1.040213657,-16.97066293
-0.843832624,1.8,1.052314903,-15.24146994
-1.461006298,1.6,1.063143927,-13.87989597
2.937983547,5.8,1.054937313,-14.26792014
7.269759991,5,1.033853048,-16.62132948
-10.12268363,0,1.06,0
120.7739581,12.7,1.045,-6.34285461
10.46499078,19,1.01,-9.052609621
83.7266878,-3.9,1.010074534,-10.95618172
-0.537439451,1.6,1.016694085,-9.137137822
3.333911875,7.5,1.07,-13.14977352
0.802254605,0,1.05312487,-14.94173009
-0.304261258,0,1.09,-14.91497874
74.96952962,16.6,1.042768957,-16.98849982
1.707278872,5.8,1.041695748,-16.24221251
-1.061058653,1.8,1.053260056,-14.60637641
-1.730998092,1.6,1.063459105,-13.32206997
2.826419033,5.8,1.055265619,-13.70823118
7.655260447,5,1.034755192,-15.97158627
-11.91974897,0,1.06,0
120.4213673,12.7,1.045,-6.528677733
8.956315027,19,1.01,-9.309032783
82.99480053,-3.9,1.007720222,-11.39797192
-0.651474394,1.6,1.014838193,-9.519167572
2.733775747,7.5,1.07,-13.88644305
0.552553617,0,1.050526583,-15.94853867
-0.301351499,0,1.09,-15.92197763
85.66401589,16.6,1.039056458,-18.30611241
2.560520402,5.8,1.03820589,-17.4797486
-1.296554606,1.8,1.051335507,-15.57956866
-2.052669513,1.6,1.063525717,-14.07432613
2.522115235,5.8,1.054620834,-14.51037163
8.105957575,5,1.031836447,-17.0986062
-11.76282455,0,1.06,0
145.9679878,12.7,1.045,-7.02510549
10.0428807,19,1.01,-9.581329664
71.62813229,-3.9,1.009806467,-11.37941864
-0.691400551,1.6,1.016193513,-9.59240892
2.925647989,7.5,1.07,-13.97828647
0.556247254,0,1.051712427,-15.88481038
-0.854011326,0,1.09,-15.8096229
83.61444269,16.6,1.040463341,-18.25223593
3.337374238,5.8,1.039124445,-17.49652688
-0.508304405,1.8,1.051512912,-15.6746897
-2.155431444,1.6,1.063614383,-14.16206903
2.869002044,5.8,1.054613648,-14.60643866
8.638486144,5,1.032305925,-17.15449469
-12.57387128,0,1.06,0
148.0184915,12.7,1.045,-6.691048258
11.14689916,19,1.01,-9.003141594
55.95687627,-3.9,1.012798492,-10.50837087
-0.634184758,1.6,1.018392567,-8.914521159
3.331498739,7.5,1.07,-13.15805665
0.657160889,0,1.053352486,-14.96712094
-0.587288626,0,1.09,-14.91549634
81.31210123,16.6,1.042320797,-17.29180693
4.07047858,5.8,1.040578307,-16.58228732
-0.90621411,1.8,1.052470577,-14.78892527
-3.106320158,1.6,1.064452401,-13.27743867
3.423329677,5.8,1.054775448,-13.77290876
8.781051221,5,1.033381883,-16.26191302
-9.37700402,0,1.06,0
159.7033556,12.7,1.045,-6.785176524
9.766265621,19,1.01,-8.829942472
59.16966395,-3.9,1.014907945,-10.27438487
-0.411544691,1.6,1.020137229,-8.709440501
3.628022362,7.5,1.07,-12.47565826
1.281942284,0,1.055832039,-14.12479606
-0.27973001,0,1.09,-14.10026462
68.38329872,16.6,1.045850688,-16.07629532
5.219918897,5.8,1.043376582,-15.50949128
-0.724916962,1.8,1.054008624,-13.92182359
-3.178805336,1.6,1.064871762,-12.52800035
3.013589718,5.8,1.055940531,-12.97306815
7.462701313,5,1.037011861,-15.12207255
-8.126180592,0,1.06,0
145.0326572,12.7,1.045,-6.095153602
9.061012414,19,1.01,-7.972133197
53.45613876,-3.9,1.01671871,-9.370760267
-0.467967078,1.6,1.021579949,-7.940344902
3.669086984,7.5,1.07,-11.51833833
1.435856202,0,1.057194733,-13.03252839
-0.391210915,0,1.09,-12.99826465
64.61373892,16.6,1.047631705,-14.88362671
5.207369714,5.8,1.044907644,-14.36382361
-0.481565548,1.8,1.054774365,-12.88325493
-2.71110141,1.6,1.064672266,-11.5729198
2.661356833,5.8,1.056493682,-11.96814271
6.875615387,5,1.038756018,-13.96459312
-8.354544151,0,1.06,0
116.2106377,12.7,1.045,-5.139339951
10.15338626,19,1.01,-7.080834499
53.2913597,-3.9,1.017833502,-8.444673577
-0.275098749,1.6,1.02261155,-7.099511697
3.689867168,7.5,1.07,-10.37169198
1.444237581,0,1.058161533,-11.85496057
-0.520518299,0,1.09,-11.80941325
60.77270462,16.6,1.048893984,-13.5817698
4.545387848,5.8,1.046226645,-13.05982609
-0.833369388,1.8,1.055664369,-11.64078962
-3.100785059,1.6,1.06519269,-10.3661441
1.547458837,5.8,1.057156817,-10.75255274
7.44543599,5,1.039385324,-12.74586812
-8.5374323,0,1.06,0
128.8387986,12.7,1.045,-5.109277377
10.91111261,19,1.01,-6.756840545
44.43961558,-3.9,1.021066119,-7.825207954
0.208282362,1.6,1.024956252,-6.627490483
3.603164284,7.5,1.07,-9.563623216
1.695148586,0,1.060782364,-10.76940985
-0.669990579,0,1.09,-10.71092798
49.79251567,16.6,1.05242094,-12.24750744
5.166298672,5.8,1.049110781,-11.85014688
-0.456480902,1.8,1.057147197,-10.65109069
-2.54700266,1.6,1.064908116,-9.560826294
1.295203608,5.8,1.057716353,-9.887446954
8.10456702,5,1.041306889,-11.66968858
-9.047434571,0,1.06,0
128.4936187,12.7,1.045,-5.066706614
12.17422905,19,1.01,-6.751595486
45.37055453,-3.9,1.021602049,-7.729178193
0.262944909,1.6,1.025430183,-6.531267668
4.082542291,7.5,1.07,-9.29065589
2.129512127,0,1.06131665,-10.51119003
-0.52186056,0,1.09,-10.46566101
46.55492377,16.6,1.053150938,-11.87169149
4.990823406,5.8,1.049807909,-11.48463636
-0.562918492,1.8,1.057584442,-10.32654973
-3.189277517,1.6,1.06557863,-9.219116267
0.748998928,5.8,1.058219645,-9.557396622
7.929051855,5,1.042084575,-11.29948547
-8.683554722,0,1.06,0
116.9918137,12.7,1.045,-4.747158595
