Pd,Qd,Vm,Va
0.023512013,1.8,1.042553542,-21.72000924
-0.740891338,1.6,1.061534129,-19.54067191
2.191480397,5.8,1.051834536,-20.01678715
6.567767341,5,1.021734397,-23.48577393
-7.752851223,0,1.06,0
139.5948621,12.7,1.045,-7.986830901
13.59086815,19,1.01,-11.51224442
72.56432027,-3.9,0.999469372,-13.63795261
-0.68599306,1.6,1.007630216,-11.53961107
3.600045011,7.5,1.07,-17.62567773
1.54954727,0,1.041079729,-20.31497375
-0.172693822,0,1.09,-20.29961444
123.2770528,16.6,1.026054546,-23.72631334
1.936846478,5.8,1.02671277,-22.58433612
-0.068985079,1.8,1.044189442,-20.05065243
-0.50972618,1.6,1.061478846,-18.02993654
2.305702478,5.8,1.052212874,-18.47962496
7.189836622,5,1.023383256,-21.79893311
-10.3745033,0,1.06,0
123.1391096,12.7,1.045,-7.296126616
13.55294,19,1.01,-10.73552542
74.74957794,-3.9,1.00175467,-12.82897133
-0.644076383,1.6,1.009630544,-10.80928688
3.470164189,7.5,1.07,-16.47968504
1.161165471,0,1.043713771,-18.95867109
-0.46436594,0,1.09,-18.91747483
114.1610287,16.6,1.029674326,-22.12102777
1.733804296,5.8,1.030037696,-21.04920037
-0.551664718,1.8,1.046322599,-18.69001188
-0.817573245,1.6,1.061883423,-16.84404962
2.649706939,5.8,1.052660178,-17.29421203
7.814355466,5,1.02539062,-20.43279695
-8.716885352,0,1.06,0
123.3181933,12.7,1.045,-6.525377237
11.06969403,19,1.01,-9.328901406
82.47534515,-3.9,1.009103934,-11.23606902
-1.272639593,1.6,1.015899982,-9.379925681
3.247767214,7.5,1.07,-13.62300751
0.403904425,0,1.052007529,-15.50180765
-0.056166106,0,1.09,-15.49686415
80.44044094,16.6,1.041181501,-17.70411459
1.574359263,5.8,1.040304033,-16.91133405
-0.899011585,1.8,1.052389535,-15.18501601
-1.460516866,1.6,1.06313361,-13.83269695
2.797030995,5.8,1.05491125,-14.2213785
7.764205322,5,1.033542507,-16.6069383
-9.898702381,0,1.06,0
121.0200175,12.7,1.045,-6.357889286
10.12701245,19,1.01,-9.058307153
84.56991633,-3.9,1.009971232,-10.98790279
-0.941584148,1.6,1.016623728,-9.160013194
3.555562775,7.5,1.07,-13.21106553
0.654993151,0,1.05314263,-14.96887007
-0.111543739,0,1.09,-14.95906306
74.50038749,16.6,1.042856068,-17.01026431
1.632836573,5.8,1.04177578,-16.27203673
-0.861823271,1.8,1.053231713,-14.66187664
-1.540690869,1.6,1.063291688,-13.39554401
2.812688954,5.8,1.055239911,-13.77076189
7.797491555,5,1.03470433,-16.02276178
-11.63459362,0,1.06,0
119.9695065,12.7,1.045,-6.54673969
8.967964241,19,1.01,-9.349186389
83.14378613,-3.9,1.007520834,-11.45392999
-0.595684015,1.6,1.01462762,-9.572312931
3.014683143,7.5,1.07,-14.01990538
0.828958202,0,1.050459431,-16.04212959
-0.32504293,0,1.09,-16.01347856
86.04410374,16.6,1.039050691,-18.40422225
2.129303155,5.8,1.038292753,-17.57333414
-1.02455775,1.8,1.051285344,-15.70675109
-1.558545968,1.6,1.06310273,-14.2417063
2.659510139,5.8,1.054560508,-14.65183771
7.842887455,5,1.032014349,-17.19445542
-11.0219085,0,1.06,0
145.7365257,12.7,1.045,-6.999427691
10.15249283,19,1.01,-9.549768451
71.92256939,-3.9,1.009989217,-11.33393333
-0.62307597,1.6,1.016380233,-9.54686697
2.942428743,7.5,1.07,-13.84971714
0.443893495,0,1.051881513,-15.80042951
-0.245211788,0,1.09,-15.77884444
83.29651474,16.6,1.040663455,-18.11895283
2.833570519,5.8,1.039487591,-17.33662982
-0.999410394,1.8,1.051919982,-15.50598538
-2.231362797,1.6,1.063726288,-14.02264219
2.812537574,5.8,1.054756489,-14.46635221
8.293363258,5,1.032732174,-16.99014486
-12.54203024,0,1.06,0
148.5174692,12.7,1.045,-6.686226156
10.95872122,19,1.01,-8.975274378
55.90716392,-3.9,1.012905683,-10.48130556
-0.780308991,1.6,1.018489774,-8.89069911
2.962620223,7.5,1.07,-13.11999118
0.535873731,0,1.053433323,-14.9132723
-0.814559484,0,1.09,-14.84167533
81.48169768,16.6,1.042422251,-17.24403409
3.86832208,5.8,1.040663581,-16.53694156
-0.476316033,1.8,1.052337784,-14.76899884
-2.574451597,1.6,1.064075733,-13.26656513
3.112930772,5.8,1.054930017,-13.72659229
8.479436831,5,1.033728121,-16.19019354
-9.74340186,0,1.06,0
159.7773785,12.7,1.045,-6.77959823
9.649365403,19,1.01,-8.813998796
59.82796315,-3.9,1.014980301,-10.26280985
-0.601229142,1.6,1.020198328,-8.697599774
3.788887157,7.5,1.07,-12.46576866
0.729654145,0,1.055954649,-14.05345765
-0.536334116,0,1.09,-14.0064283
68.52730085,16.6,1.046047128,-16.01978479
4.765138649,5.8,1.043683396,-15.44360314
-0.789707666,1.8,1.054217655,-13.88069525
-3.062905114,1.6,1.064756098,-12.5275702
3.142517605,5.8,1.055881942,-12.96774239
7.588140288,5,1.037024247,-15.09819939
-7.994809008,0,1.06,0
145.5675635,12.7,1.045,-6.102614231
8.955482536,19,1.01,-7.967201463
53.28284529,-3.9,1.016756718,-9.366310561
-0.43615274,1.6,1.021604997,-7.93867516
3.9113809,7.5,1.07,-11.51390004
1.217761525,0,1.057212466,-13.02219837
-0.289659554,0,1.09,-12.99682931
64.44653723,16.6,1.047647945,-14.87691113
5.560736995,5.8,1.044866443,-14.36513446
-0.764138114,1.8,1.05486883,-12.86748096
-3.016806085,1.6,1.064908474,-11.54999727
2.792184228,5.8,1.056464826,-11.96312883
6.938073115,5,1.038708171,-13.96366886
-7.813137727,0,1.06,0
116.1198253,12.7,1.045,-5.15857127
9.915281983,19,1.01,-7.10253494
52.79662464,-3.9,1.017661366,-8.491139363
-0.496726423,1.6,1.022409429,-7.149101559
3.950079208,7.5,1.07,-10.55732729
1.50638103,0,1.058105739,-11.96452875
-0.412625078,0,1.09,-11.92842059
60.79777061,16.6,1.048915254,-13.71422491
4.369766831,5.8,1.046270768,-13.20045143
-0.553098536,1.8,1.055588411,-11.81768689
-2.541553537,1.6,1.064630999,-10.60215512
1.900726184,5.8,1.056832711,-10.96952205
7.947109847,5,1.038918232,-12.95581047
-8.143287887,0,1.06,0
128.8875685,12.7,1.045,-5.093990556
11.08385136,19,1.01,-6.739804241
44.58465803,-3.9,1.021184175,-7.790162262
-0.351088308,1.6,1.025099715,-6.587975808
3.671926619,7.5,1.07,-9.496970639
1.488651301,0,1.060858159,-10.710741
-0.495942461,0,1.09,-10.66745447
49.87324442,16.6,1.052503888,-12.17841964
4.904131632,5.8,1.049279966,-11.76777329
-0.692712073,1.8,1.057338548,-10.56482768
-2.786845834,1.6,1.065094024,-9.480663209
1.533847879,5.8,1.057687599,-9.822309787
7.943896157,5,1.041458498,-11.58957231
-8.436808669,0,1.06,0
128.9452277,12.7,1.045,-5.081095886
11.7015707,19,1.01,-6.743756744
45.7413367,-3.9,1.021536564,-7.750261083
0.225865294,1.6,1.025360815,-6.552819041
3.801895733,7.5,1.07,-9.351138537
1.919476245,0,1.061327368,-10.52435054
-0.649166126,0,1.09,-10.46771549
46.57545307,16.6,1.053212087,-11.89957887
5.075034835,5.8,1.049832825,-11.52319972
-0.459830638,1.8,1.057562381,-10.38106462
-2.761905534,1.6,1.065167742,-9.317058748
1.211161475,5.8,1.058014685,-9.640150277
7.724572204,5,1.042190753,-11.33526889
-8.690456162,0,1.06,0
117.2580457,12.7,1.045,-4.776212177
11.67247806,19,1.01,-6.503889155
48.60041326,-3.9,1.021271169,-7.569890977
0.304148847,1.6,1.025271229,-6.364541134
3.447060768,7.5,1.07,-9.062460369
1.934264371,0,1.06117856,-10.30131424
-0.607573436,0,1.09,-10.24830041
45.57086126,16.6,1.053003744,-11.65100849
5.572467146,5.8,1.049529967,-11.28373311
-0.5483058,1.8,1.057425383,-10.11264322
-3.348942321,1.6,1.065684506,-8.982898813
0.770300628,5.8,1.058158574,-9.331758064
8.160404212,5,1.041805553,-11.0950933
-7.324665294,0,1.06,0
125.2216187,12.7,1.045,-4.995092601
12.22546765,19,1.01,-6.715401266
47.84955184,-3.9,1.021370145,-7.716272623
-0.098967953,1.6,1.025390414,-6.490745647
2.9890947,7.5,1.07,-9.144224622
2.320978563,0,1.061087685,-10.46680174
-0.920457266,0,1.09,-10.38648034
47.13905098,16.6,1.052766907,-11.82272618
4.164965376,5.8,1.049634223,-11.39412785
-0.259253513,1.8,1.057347716,-10.22354448
-3.979425998,1.6,1.066171546,-9.031537271
0.873631926,5.8,1.058065704,-9.422121172
8.49791167,5,1.041363992,-11.25827138
-6.416453126,0,1.06,0
117.8873505,12.7,1.045,-4.762817919
14.92139994,19,1.01,-6.609617595
43.56879293,-3.9,1.021936723,-7.449191768
-0.570346491,1.6,1.0257712,-6.264433399
3.264395646,7.5,1.07,-8.965413375
2.064415803,0,1.061333451,-10.2378996
-0.80970614,0,1.09,-10.16725898
47.22280969,16.6,1.053021238,-11.62244897
3.890129759,5.8,1.049923468,-11.18790743
-0.260341267,1.8,1.057507072,-10.03107084
-4.368989198,1.6,1.066394164,-8.841876284
1.152215161,5.8,1.057783927,-9.266118669
9.669881136,5,1.040549061,-11.17121056
-6.301525668,0,1.06,0
130.9958583,12.7,1.045,-5.542636675
16.80202335,19,1.01,-7.715712186
52.43319452,-3.9,1.019478841,-8.609119141
-0.41861526,1.6,1.023886362,-7.237025151
3.256585833,7.5,1.07,-10.19010904
2.407099417,0,1.059596748,-11.65952542
-0.658762463,0,1.09,-11.60195929
52.34766979,16.6,1.050783205,-13.15188444
3.911324306,5.8,1.047902275,-12.67158768
0.218209547,1.8,1.056169178,-11.40903725
-4.797034441,1.6,1.066616426,-10.06068624
1.547359296,5.8,1.057386814,-10.52741759
9.03278231,5,1.039480533,-12.53279621
-6.253442474,0,1.06,0
147.1997837,12.7,1.045,-5.900671915
14.47651971,19,1.01,-7.837618527
50.71619606,-3.9,1.019792033,-8.766461868
-0.353168825,1.6,1.024123874,-7.399271271
3.025812865,7.5,1.07,-10.28699242
2.365510469,0,1.059683554,-11.80380583
-0.69569224,0,1.09,-11.74301755
52.66400817,16.6,1.050794168,-13.29428093
3.850191807,5.8,1.047940868,-12.79990439
0.006405007,1.8,1.05626513,-11.51132784
-5.131790514,1.6,1.066920671,-10.13354402
1.39230921,5.8,1.057477172,-10.61695979
9.091852482,5,1.039468476,-12.65674019
-7.068646986,0,1.06,0
145.3952126,12.7,1.045,-5.624777076
14.91789417,19,1.01,-7.432972509
50.91742238,-3.9,1.021758734,-8.232441188
-0.6513595,1.6,1.025687222,-6.93551642
2.582553489,7.5,1.07,-9.508599273
2.19797222,0,1.061718473,-10.75462687
-0.56340374,0,1.09,-10.70549207
42.09643565,16.6,1.053758809,-11.97767903
3.359798677,5.8,1.050695859,-11.56222957
-0.007697065,1.8,1.057860507,-10.50183473
-3.901975072,1.6,1.065979844,-9.414314136
1.58539407,5.8,1.057711141,-9.811228591
9.542982289,5,1.041080515,-11.59926822
-6.280233438,0,1.06,0
116.5245071,12.7,1.045,-4.678064278
14.62577436,19,1.01,-6.488623158
50.8986966,-3.9,1.022634408,-7.340566823
-0.573911416,1.6,1.026361241,-6.148268566
2.578796754,7.5,1.07,-8.649881883
1.834739174,0,1.062734213,-9.606350576
-1.258394365,0,1.09,-9.49671004
35.91555571,16.6,1.055342745,-10.75471051
3.565100492,5.8,1.052024058,-10.41670855
0.269914437,1.8,1.058527272,-9.512382712
-2.942843884,1.6,1.065119821,-8.616202275
1.469518964,5.8,1.057543716,-8.957218501
11.48901324,5,1.040585987,-10.69252775
-6.046407117,0,1.06,0
102.9775717,12.7,1.045,-4.374577783
15.11959803,19,1.01,-6.315496479
54.62332944,-3.9,1.02217438,-7.227977465
-0.460526457,1.6,1.026057586,-6.021026251
1.758222348,7.5,1.07,-8.523503938
1.811243633,0,1.062607096,-9.459236789
-0.940340346,0,1.09,-9.37729767
33.14505671,16.6,1.055290334,-10.57258099
3.887461969,5.8,1.051926478,-10.25391616
0.163624569,1.8,1.058533648,-9.362059933
-2.409082625,1.6,1.064534327,-8.542077808
1.268323626,5.8,1.057106366,-8.867995135
13.62783089,5,1.038813987,-10.72252463
-6.212996634,0,1.06,0
90.76036766,12.7,1.045,-4.00864396
16.48250581,19,1.01,-6.039413766
52.85545988,-3.9,1.022474176,-6.895232231
-0.514170257,1.6,1.026291385,-5.723410856
1.732483272,7.5,1.07,-8.195699881
2.134903842,0,1.062768689,-9.134973942
-0.877888896,0,1.09,-9.058488335
32.60596399,16.6,1.055473756,-10.23119027
4.219633706,5.8,1.051978938,-9.929300322
0.29330304,1.8,1.058505456,-9.042402946
-2.694121641,1.6,1.064787141,-8.193151331
1.438711654,5.8,1.057171828,-8.532601784
13.28858593,5,1.039199383,-10.35641825
-5.21064142,0,1.06,0
90.88884263,12.7,1.045,-3.883456392
14.05775486,19,1.01,-5.721470193
55.36841285,-3.9,1.022962321,-6.668154167
-0.680226626,1.6,1.026816976,-5.509067909
1.705247225,7.5,1.07,-7.729216633
2.799772577,0,1.063329612,-8.695311662
-0.67862947,0,1.09,-8.636217624
28.38488795,16.6,1.056289458,-9.632093453
4.600196579,5.8,1.052607821,-9.36561263
0.184945823,1.8,1.058906045,-8.521637392
-2.803938788,1.6,1.065105419,-7.680015634
0.833423254,5.8,1.057915432,-7.991237386
11.89072856,5,1.041033528,-9.669537934
-5.460096808,0,1.06,0
109.0826541,12.7,1.045,-4.447554636
11.82315281,19,1.01,-6.15855031
58.72773752,-3.9,1.022327478,-7.214255601
-1.569602908,1.6,1.026363915,-5.985843467
1.699953293,7.5,1.07,-8.333655755
2.501216111,0,1.063002008,-9.270856822
-0.757580129,0,1.09,-9.204867546
29.21636695,16.6,1.055947394,-10.24377705
4.307917866,5.8,1.052416607,-9.962768151
0.043749501,1.8,1.058868983,-9.115136874
-2.13760528,1.6,1.064438172,-8.346176039
1.157614503,5.8,1.057521285,-8.636363858
12.38197208,5,1.040310684,-10.33557396
-5.424273848,0,1.06,0
118.7696967,12.7,1.045,-4.761569549
12.16896279,19,1.01,-6.482929875
59.90060497,-3.9,1.022138334,-7.506954594
-2.068369278,1.6,1.026252029,-6.235904095
1.768050412,7.5,1.07,-8.598495322
2.277311034,0,1.062845001,-9.569815116
-0.713613089,0,1.09,-9.507646423
30.31855335,16.6,1.055717697,-10.55610188
3.653427086,5.8,1.052369708,-10.24496604
0.14149406,1.8,1.05879846,-9.393644849
-2.418161221,1.6,1.06465432,-8.596013388
1.239842381,5.8,1.057478507,-8.904561709
12.37191452,5,1.040158118,-10.6280013
-5.727173442,0,1.06,0
113.3364898,12.7,1.045,-4.323520479
10.93700482,19,1.01,-5.810890959
54.3107925,-3.9,1.023754146,-6.780029699
-2.762220321,1.6,1.027560354,-5.615582535
1.65164507,7.5,1.07,-7.746630992
2.540915859,0,1.063882656,-8.672398107
-0.850314959,0,1.09,-8.598392437
27.69582191,16.6,1.056995695,-9.563378083
3.794126247,5.8,1.053409606,-9.285810607
0.306418029,1.8,1.059298943,-8.49635934
-2.587480406,1.6,1.065003869,-7.701218336
1.106729854,5.8,1.058133825,-7.991963404
10.73938513,5,1.042388382,-9.538923767
-6.066432512,0,1.06,0
114.451654,12.7,1.045,-4.282993918
11.83857184,19,1.01,-5.756235543
52.13587007,-3.9,1.024369508,-6.626873003
-3.135100081,1.6,1.02805398,-5.484626094
1.440152482,7.5,1.07,-7.52722851
2.380286434,0,1.064239204,-8.454548711
-0.777913643,0,1.09,-8.386867049
27.14135209,16.6,1.057403385,-9.317054574
3.93659662,5.8,1.053812062,-9.036886702
-0.39139423,1.8,1.05980584,-8.227552265
-2.333728344,1.6,1.064843035,-7.493985677
1.147709569,5.8,1.058250907,-7.767479075
10.25384068,5,1.04303057,-9.263314463
-7.392624536,0,1.06,0
127.795403,12.7,1.045,-4.60497522
10.54347094,19,1.01,-5.933791072
52.52178375,-3.9,1.024574905,-6.812058147
-2.903270791,1.6,1.028229247,-5.658821065
1.382268925,7.5,1.07,-7.606639109
2.035696941,0,1.064353877,-8.542525803
-1.279414094,0,1.09,-8.431223503
27.53672031,16.6,1.057510495,-9.401890287
3.095181955,5.8,1.05408219,-9.095537232
-0.13089305,1.8,1.059842821,-8.30961235
-3.182937685,1.6,1.065561546,-7.513895876
1.321925868,5.8,1.058354343,-7.830307309
10.00009783,5,1.043316954,-9.31829055
-8.620435489,0,1.06,0
135.7745727,12.7,1.045,-4.759035444
9.885710531,19,1.01,-5.980268778
52.74220655,-3.9,1.025011582,-6.836769704
-2.958880385,1.6,1.028589849,-5.686568326
0.689345373,7.5,1.07,-7.524548699
1.771996335,0,1.064741345,-8.432509159
-1.139338269,0,1.09,-8.333428801
25.63326334,16.6,1.058054279,-9.228564867
2.893405005,5.8,1.054550595,-8.939284018
0.306282948,1.8,1.059924648,-8.211918712
-2.974418754,1.6,1.065420337,-7.439860436
1.694595674,5.8,1.058446283,-7.740012145
9.112760812,5,1.044326881,-9.11056159
-8.720123973,0,1.06,0
133.9093354,12.7,1.045,-4.953937221
9.184085934,19,1.01,-6.324771077
57.56716985,-3.9,1.023182973,-7.361618948
-2.644992533,1.6,1.027164436,-6.12630372
1.144848134,7.5,1.07,-8.245694363
1.558182655,0,1.063415896,-9.230972801
-1.519873138,0,1.09,-9.098635169
32.00757701,16.6,1.056317051,-10.202673
2.269041658,5.8,1.053240702,-9.840500439
0.02805588,1.8,1.059310295,-9.009732456
-2.968728442,1.6,1.065253628,-8.191180842
1.821958723,5.8,1.057907267,-8.517050131
9.898652578,5,1.042485936,-10.06191815
-9.709943916,0,1.06,0
144.9977434,12.7,1.045,-5.346597816
9.72292663,19,1.01,-6.752743583
56.35947991,-3.9,1.022740993,-7.755440377
-2.763080679,1.6,1.02675634,-6.483306763
1.133412753,7.5,1.07,-8.749630051
1.810380155,0,1.062926389,-9.79998987
-1.563936257,0,1.09,-9.663752877
35.08194979,16.6,1.055585347,-10.85151321
2.313324575,5.8,1.052571885,-10.46642663
0.107680537,1.8,1.058893306,-9.579114174
-3.135374124,1.6,1.065299383,-8.704046504
2.277545402,5.8,1.057588679,-9.056694321
9.861541914,5,1.04192949,-10.66063228
-11.59336425,0,1.06,0
153.1839446,12.7,1.045,-5.541849397
9.722129313,19,1.01,-6.893327892
58.19011083,-3.9,1.023113008,-7.851838829
-2.06422691,1.6,1.027073017,-6.568230884
0.872345893,7.5,1.07,-8.634614647
1.881554102,0,1.063321246,-9.697059914
-1.854736037,0,1.09,-9.535550822
33.52967654,16.6,1.056140788,-10.65693042
1.913133836,5.8,1.053143768,-10.2738377
0.21394778,1.8,1.059168566,-9.430450294
-3.26549759,1.6,1.065567104,-8.554429284
2.35820561,5.8,1.058102993,-8.891753875
7.816006753,5,1.043956644,-10.31586096
-11.67679363,0,1.06,0
155.1880751,12.7,1.045,-5.506354531
8.74805887,19,1.01,-6.748978633
60.54331256,-3.9,1.023570332,-7.71926639
-2.138995366,1.6,1.027568829,-6.43491236
0.736068936,7.5,1.07,-8.240614822
2.08036782,0,1.063744828,-9.342902442
-2.051581586,0,1.09,-9.164323265
30.89776231,16.6,1.05670854,-10.1871638
1.452296494,5.8,1.053735339,-9.803886449
0.354849378,1.8,1.05943853,-9.005345446
-3.939799446,1.6,1.06630925,-8.082679475
1.803477042,5.8,1.058751697,-8.427467862
6.824443371,5,1.045278461,-9.769418262
-11.72801011,0,1.06,0
178.8350319,12.7,1.045,-6.131705791
9.154598874,19,1.01,-7.270436718
59.24785395,-3.9,1.024104715,-8.108805451
-2.380641357,1.6,1.027935016,-6.798678423
0.488467802,7.5,1.07,-8.54243788
2.027257226,0,1.064142248,-9.643621326
-1.516320393,0,1.09,-9.511683156
28.80999499,16.6,1.057231865,-10.41462545
0.938220664,5.8,1.054320204,-10.02664895
0.36629994,1.8,1.059759551,-9.267998101
-3.571186499,1.6,1.066027607,-8.405167902
1.667774865,5.8,1.058802347,-8.726923166
7.090742827,5,1.045424928,-10.04937732
-10.92525803,0,1.06,0
180.4093537,12.7,1.045,-6.282760548
8.442152625,19,1.01,-7.447936553
54.80505868,-3.9,1.023138652,-8.368702598
-1.374770221,1.6,1.02699571,-7.062460721
0.237452688,7.5,1.07,-9.122551626
2.022024499,0,1.063000216,-10.33495541
-1.89462386,0,1.09,-10.16992308
37.0910973,16.6,1.055493741,-11.35286793
1.689107355,5.8,1.052526121,-10.93587081
0.821030506,1.8,1.058539595,-10.03673497
-2.97305552,1.6,1.065516378,-9.043001782
1.31456849,5.8,1.058601261,-9.350034505
6.81500349,5,1.044469278,-10.82825409
-11.17407129,0,1.06,0
148.5654896,12.7,1.045,-5.292672168
7.585916652,19,1.01,-6.483704865
58.89845287,-3.9,1.023596339,-7.531652446
-1.073974088,1.6,1.027462972,-6.295866451
0.028662143,7.5,1.07,-8.179083069
2.025630575,0,1.063838158,-9.196101738
-1.901170148,0,1.09,-9.030629627
30.3138348,16.6,1.056910397,-10.05611441
1.710271907,5.8,1.053737073,-9.710280894
1.230622566,1.8,1.059084088,-8.971107538
-2.497714175,1.6,1.065119044,-8.116750663
1.658839123,5.8,1.058670895,-8.384041153
6.819211796,5,1.045380879,-9.676236462
-10.26486364,0,1.06,0
149.6244053,12.7,1.045,-5.026268685
7.397351586,19,1.01,-5.98676955
46.54552653,-3.9,1.02547682,-6.874973332
-1.007727211,1.6,1.028729801,-5.79088195
0.163636103,7.5,1.07,-7.640605505
2.184605485,0,1.064808269,-8.551256695
-2.339011699,0,1.09,-8.347861507
31.14224662,16.6,1.057996837,-9.433756057
1.233504015,5.8,1.054721971,-9.094688808
1.685851278,1.8,1.059424669,-8.416879521
-2.150769063,1.6,1.064941117,-7.589623552
1.837640924,5.8,1.058952849,-7.829006044
5.704088415,5,1.046934336,-8.995157511
-10.37449765,0,1.06,0
153.834605,12.7,1.045,-5.296087451
7.071788785,19,1.01,-6.335534971
52.15089358,-3.9,1.024480625,-7.313423909
-0.924466463,1.6,1.028016237,-6.150422431
-0.334993622,7.5,1.07,-8.059967145
2.483847921,0,1.064262226,-9.023249274
-2.30637557,0,1.09,-8.822589161
30.58823527,16.6,1.057367079,-9.904313262
0.919725876,5.8,1.054248057,-9.547138764
1.825588288,1.8,1.059112042,-8.859661222
-2.401936931,1.6,1.064974899,-8.01695648
1.95982764,5.8,1.058442144,-8.290515154
7.560933367,5,1.045022466,-9.608810963
-10.54914051,0,1.06,0
146.3640536,12.7,1.045,-5.096988188
7.847776109,19,1.01,-6.211251928
52.35446542,-3.9,1.02440982,-7.174640232
-1.467685338,1.6,1.028050056,-6.006882394
-0.482256849,7.5,1.07,-7.878696913
2.324021635,0,1.064123534,-8.927870904
-1.576284059,0,1.09,-8.79071275
31.38224897,16.6,1.057114642,-9.799742739
1.003972304,5.8,1.053972207,-9.43528048
2.008205028,1.8,1.058871653,-8.722637214
-2.716390067,1.6,1.065312659,-7.805706217
1.759338199,5.8,1.058680183,-8.088812014
6.795379449,5,1.045510369,-9.401101983
-9.838409684,0,1.06,0
140.2562706,12.7,1.045,-5.135042097
8.006857136,19,1.01,-6.439612132
65.09627943,-3.9,1.023101953,-7.5396115
-1.308701562,1.6,1.027272608,-6.250733624
-0.56086489,7.5,1.07,-7.977047023
2.207291008,0,1.063677709,-9.098126398
-1.224552769,0,1.09,-8.991529031
28.75002543,16.6,1.056773913,-9.854548601
1.093252463,5.8,1.053647901,-9.504624268
2.22915751,1.8,1.058621482,-8.816940935
-3.191116678,1.6,1.06578913,-7.849745924
1.625859476,5.8,1.059041341,-8.137649081
5.452439184,5,1.04643034,-9.346762739
-8.291307457,0,1.06,0
129.295147,12.7,1.045,-4.315355489
8.444006475,19,1.01,-5.304806991
44.45907555,-3.9,1.026405533,-6.126463879
-1.561743849,1.6,1.029528623,-5.117967239
-0.117521071,7.5,1.07,-6.784020456
1.690975633,0,1.065439761,-7.644517643
-2.218933233,0,1.09,-7.451678613
28.50136424,16.6,1.058795851,-8.465526726
0.90097484,5.8,1.055477236,-8.137660272
1.846869631,1.8,1.059776802,-7.517732307
-3.019842836,1.6,1.065664213,-6.670521166
1.965727644,5.8,1.059046303,-6.951962965
6.223045067,5,1.047080999,-8.107695267
-8.338160431,0,1.06,0
166.1819594,12.7,1.045,-5.473828005
8.814661479,19,1.01,-6.42238119
48.43300663,-3.9,1.026091465,-7.158309468
-1.56388658,1.6,1.029207392,-6.041232609
0.764310563,7.5,1.07,-7.794964887
1.674677722,0,1.065529334,-8.567834229
-2.280154143,0,1.09,-8.369691361
25.94585056,16.6,1.059117391,-9.336135629
1.32460875,5.8,1.055695843,-9.044637243
1.655802881,1.8,1.060000307,-8.466314619
-2.192120054,1.6,1.064976352,-7.729748503
1.971847128,5.8,1.05904161,-7.960080341
6.064958148,5,1.04740178,-9.025752298
-8.669560056,0,1.06,0
166.5507006,12.7,1.045,-5.638512988
8.711215577,19,1.01,-6.694209648
55.9380144,-3.9,1.025147046,-7.523530853
-1.467597603,1.6,1.028565486,-6.325289792
0.787875249,7.5,1.07,-8.084489777
2.074566948,0,1.065164314,-8.860590246
-2.736723318,0,1.09,-8.622690316
24.78101275,16.6,1.058816809,-9.593881426
1.731703305,5.8,1.055292998,-9.329700771
2.070007574,1.8,1.059621121,-8.773854617
-2.148410441,1.6,1.064948099,-8.014863115
2.105558942,5.8,1.059108609,-8.235818164
5.230714853,5,1.047855526,-9.225476458
-8.149680985,0,1.06,0
171.8573064,12.7,1.045,-5.78599159
7.911095276,19,1.01,-6.785303785
58.06199434,-3.9,1.025092489,-7.646661682
-1.00338882,1.6,1.028543621,-6.432207057
0.449759151,7.5,1.07,-8.107351082
1.623000503,0,1.06521634,-8.884915348
-2.609597381,0,1.09,-8.658077455
23.60798755,16.6,1.058928414,-9.58478133
1.703292369,5.8,1.055371037,-9.329188456
2.287642159,1.8,1.059577043,-8.795693517
-1.774702784,1.6,1.064735929,-8.045236584
1.438586898,5.8,1.059407232,-8.231086112
5.106693641,5,1.048139227,-9.208332742
-7.97217602,0,1.06,0
177.6446233,12.7,1.045,-5.998233411
7.799973444,19,1.01,-7.001780742
56.96762542,-3.9,1.024733281,-7.87171566
-0.922488524,1.6,1.028213315,-6.640045939
0.216196887,7.5,1.07,-8.424795512
1.052077555,0,1.06479898,-9.246786303
-2.525470925,0,1.09,-9.027175049
26.58295435,16.6,1.058277487,-10.04535795
2.128586217,5.8,1.054771444,-9.768082137
1.659531837,1.8,1.059495182,-9.143305293
-1.763077995,1.6,1.064618257,-8.387696642
1.781551269,5.8,1.059014882,-8.594505959
5.6488799,5,1.047191972,-9.669429299
-6.953065661,0,1.06,0
185.3362383,12.7,1.045,-6.229754626
7.90653261,19,1.01,-7.213171832
54.92785785,-3.9,1.024689858,-8.051451081
-0.549353733,1.6,1.028076814,-6.821508767
0.527212279,7.5,1.07,-8.695134157
0.220217557,0,1.064612898,-9.48344299
-3.255016092,0,1.09,-9.200341623
30.54784405,16.6,1.057949736,-10.39928577
1.956436362,5.8,1.05456053,-10.0959774
1.380866815,1.8,1.059485613,-9.4289304
-1.814399867,1.6,1.064632989,-8.66404837
2.334957409,5.8,1.058893626,-8.88231046
4.735530477,5,1.047586359,-9.922573911
-7.437994911,0,1.06,0
179.5097098,12.7,1.045,-5.959605614
9.001393099,19,1.01,-6.943862311
53.63417176,-3.9,1.02552954,-7.681686364
-0.982650386,1.6,1.028800227,-6.48900513
0.621438564,7.5,1.07,-8.187629612
0.226482945,0,1.06522072,-8.953493829
-3.169904136,0,1.09,-8.677952354
27.95539798,16.6,1.058743732,-9.780610396
1.915285034,5.8,1.055258614,-9.495770344
1.377009437,1.8,1.059874472,-8.874562717
-1.740149527,1.6,1.064747923,-8.130675173
1.665379897,5.8,1.059464376,-8.31832293
