Sample,From,To,Resistance,Reactance
198,4,7,0,0.230916713274029
198,4,9,0,0.559415737059242
198,5,6,0,0.241981587168069
198,6,11,0.0848193717259365,0.195885877832836
198,6,12,0.0976358553457616,0.297496462013067
198,6,13,0.06277790608766,0.126911485951564
198,7,8,0,0.200560925855115
198,7,9,0,0.103818606408493
198,9,10,0.033124842277068,0.0945176922932043
198,9,14,0.113796542824613,0.281711099715973
198,10,11,0.088319879198197,0.229207356219747
198,12,13,0.263185861779638,0.236729972571701
198,13,14,0.16144315119252,0.292132501232966
199,1,2,0.018226741640493,0.0469595391821872
199,1,5,0.0474912736217224,0.160652202344362
199,2,3,0.0494456848615244,0.199364897240602
199,2,4,0.0619661390412765,0.213909575975677
199,2,5,0.0638093853989419,0.145043660419168
199,3,4,0.0628523910707469,0.162677598196767
199,4,5,0.0131620550186603,0.041286426281192
199,4,7,0,0.228464744870583
199,4,9,0,0.578808635140303
199,5,6,0,0.219164355840005
199,6,11,0.11973219247174,0.230054451038719
199,6,12,0.133558380041367,0.247223453595996
199,6,13,0.0576910699981849,0.120670609357312
199,7,8,0,0.153540182748495
199,7,9,0,0.10109161354582
199,9,10,0.0338753651515111,0.0921564587489538
199,9,14,0.128752315708668,0.334716270548503
199,10,11,0.0769131388221706,0.225287012317486
199,12,13,0.217535116995947,0.193884490371879
199,13,14,0.188446162695225,0.372494601862822
200,1,2,0.0184271273737174,0.0624848674012883
200,1,5,0.0592149912615682,0.21681832781882
200,2,3,0.0364032658131337,0.190180081359978
200,2,4,0.0610298743657525,0.183637667288135
200,2,5,0.051968413029956,0.172089725980043
200,3,4,0.0761012307054297,0.176648795812124
200,4,5,0.0126823337690563,0.0422220878008905
200,4,7,0,0.242831938162806
200,4,9,0,0.576850316245309
200,5,6,0,0.263702320797189
200,6,11,0.0998240500770691,0.196245984448119
200,6,12,0.139728073221426,0.213149499927646
200,6,13,0.0691886024111664,0.142633585438982
200,7,8,0,0.153591871899244
200,7,9,0,0.0938724546905366
200,9,10,0.0337105546451519,0.0728530731616636
200,9,14,0.102598431344697,0.27931164813182
200,10,11,0.0703183750588558,0.196725427785858
200,12,13,0.243742269562387,0.195056757551862
200,13,14,0.162401279663823,0.360836339111264
201,1,2,0.0223385940402494,0.0615731313827735
201,1,5,0.0486634716236744,0.264924464779678
201,2,3,0.0512446660929094,0.185824301308082
201,2,4,0.0615128084017682,0.187375125740185
201,2,5,0.0582589216554806,0.161227547986074
201,3,4,0.0675140407911834,0.162260427919371
201,4,5,0.0153730428450699,0.0421280267846298
201,4,7,0,0.178917733438744
201,4,9,0,0.573099062081775
201,5,6,0,0.254672030533576
201,6,11,0.0994159949661789,0.198972732096784
201,6,12,0.119394129555029,0.247873384073873
201,6,13,0.075572473821271,0.139828746473356
201,7,8,0,0.164168360421465
201,7,9,0,0.118244528714042
201,9,10,0.0295958901713054,0.0887245049198967
201,9,14,0.126784698137829,0.296300819127936
201,10,11,0.0867070766082577,0.178096278349245
201,12,13,0.201128408898035,0.179041239110483
201,13,14,0.168523494754531,0.339429063339705
202,1,2,0.0191392521371302,0.0542664207385048
202,1,5,0.0437227912536567,0.231599785035948
202,2,3,0.0475147464053681,0.213034111806035
202,2,4,0.0643078885025096,0.161806450427374
202,2,5,0.0501438022969001,0.186723865014583
202,3,4,0.054264837938213,0.147582391458704
202,4,5,0.01599229830468,0.0361168098379556
202,4,7,0,0.228461225718803
202,4,9,0,0.516084864616842
202,5,6,0,0.248236060622456
202,6,11,0.0944216168361589,0.196784262366193
202,6,12,0.127483731506358,0.22883066461117
202,6,13,0.0696548505400588,0.108909704674198
202,7,8,0,0.182451120632581
202,7,9,0,0.117581883214377
202,9,10,0.031768919816525,0.0983273702991789
202,9,14,0.143305825790746,0.311394346655005
202,10,11,0.0610142483995685,0.222928627323241
202,12,13,0.235022042311118,0.222890727857518
202,13,14,0.187772454398181,0.33592672451859
203,1,2,0.0191897570097763,0.0517697401177993
203,1,5,0.0528843172869978,0.228295293787496
203,2,3,0.0555238584931364,0.195041313215811
203,2,4,0.0607724290131343,0.222634457327683
203,2,5,0.0573048010007131,0.181062812704981
203,3,4,0.0659559322534601,0.176686970822952
203,4,5,0.0134385982714043,0.0336581392024779
203,4,7,0,0.168664817854491
203,4,9,0,0.553424354973449
203,5,6,0,0.290608705297597
203,6,11,0.0837296307309648,0.210248298522457
203,6,12,0.111989221530931,0.258982538532767
203,6,13,0.0684829995899686,0.111408151526213
203,7,8,0,0.190374709393097
203,7,9,0,0.110364463248451
203,9,10,0.0292876439109831,0.0699224497009411
203,9,14,0.122849085879902,0.275209828022756
203,10,11,0.0945918038354052,0.201920314316275
203,12,13,0.214196398987545,0.219639242141026
203,13,14,0.155074451099592,0.380688959691507
204,1,2,0.0179370822188402,0.0575058533062982
204,1,5,0.0504250916589827,0.227751774700882
204,2,3,0.044159281519468,0.209179461432996
204,2,4,0.056634703025797,0.164808755931343
204,2,5,0.0522370675097273,0.177053321421769
204,3,4,0.0679161517018527,0.192337606488333
204,4,5,0.0128131738738858,0.0473077631223495
204,4,7,0,0.224503474003279
204,4,9,0,0.522608020205207
204,5,6,0,0.260370097796166
204,6,11,0.102040191807305,0.196560091603635
204,6,12,0.0967602439024141,0.235104830312339
204,6,13,0.06232644826595,0.138146486693969
204,7,8,0,0.178671707134488
204,7,9,0,0.1318008666535
204,9,10,0.029988109905521,0.0660135389849608
204,9,14,0.131806413017695,0.258805135273046
204,10,11,0.0638533227791199,0.182809246959618
204,12,13,0.1990080764462,0.222912423894091
204,13,14,0.171015179232756,0.396422751306077
205,1,2,0.0197745109934165,0.0632003513067562
205,1,5,0.0592772623046875,0.257293708105714
205,2,3,0.0516569772855287,0.207696392368474
205,2,4,0.0512973545649923,0.176030104299139
205,2,5,0.0514186316538654,0.173277616482168
205,3,4,0.0657662117158891,0.14848407659032
205,4,5,0.0131917066831488,0.0416156995087819
205,4,7,0,0.159273750978344
205,4,9,0,0.668924498246833
205,5,6,0,0.24683188684946
205,6,11,0.121502428948131,0.197121214302932
205,6,12,0.109821243693747,0.258911239856205
205,6,13,0.0745071300799795,0.0940933867726356
205,7,8,0,0.200402441486001
205,7,9,0,0.112241528728176
205,9,10,0.0304824234659327,0.081883532665617
205,9,14,0.153114719745692,0.281511558942232
205,10,11,0.077022729490436,0.204570631557464
205,12,13,0.220844311330233,0.217890801116138
205,13,14,0.17086974600068,0.305399109422501
206,1,2,0.0192545310606814,0.0615042850582365
206,1,5,0.0617530636471425,0.202304312334956
206,2,3,0.0369553258996016,0.17479306401407
206,2,4,0.0563856816866891,0.184769269045905
206,2,5,0.0583304601988046,0.166190537703858
206,3,4,0.0645117819994243,0.171325528372127
206,4,5,0.0133177417740281,0.0384765235504381
206,4,7,0,0.208002901187927
206,4,9,0,0.486172824884821
206,5,6,0,0.267758037719162
206,6,11,0.083522720780894,0.17567742155817
206,6,12,0.106035124147275,0.232903941545973
206,6,13,0.0709698720445218,0.141780128778282
206,7,8,0,0.191782101293788
206,7,9,0,0.115563504441451
206,9,10,0.0332235609327463,0.0805641007331365
206,9,14,0.101667599791234,0.268739324750884
206,10,11,0.0835154353153834,0.204889167451151
206,12,13,0.232626308719816,0.233264443583306
206,13,14,0.160225321334919,0.29799177030172
207,1,2,0.0189403664373687,0.0622400200054599
207,1,5,0.0538577971483164,0.161656177060671
207,2,3,0.0497923333315328,0.190361127388421
207,2,4,0.057945628302869,0.199109709372662
207,2,5,0.0602846968223459,0.156162345575805
207,3,4,0.0701650510164192,0.156235101986882
207,4,5,0.0160180131214932,0.0412344448481315
207,4,7,0,0.23333159562311
207,4,9,0,0.536599648066388
207,5,6,0,0.23427145506273
207,6,11,0.0967544243948975,0.179423899310908
207,6,12,0.116400508391871,0.264649762866693
207,6,13,0.0686047335182126,0.125063847572747
207,7,8,0,0.169046808065065
207,7,9,0,0.116236985439373
207,9,10,0.0333426863108668,0.0717791337390124
207,9,14,0.131310199773615,0.313946802163904
207,10,11,0.0951234758347291,0.206978478471796
207,12,13,0.238267333956327,0.206717042784389
207,13,14,0.173184615358782,0.371642662444908
208,1,2,0.0184504383420147,0.06020040885623
208,1,5,0.0522962057351948,0.189359263295707
208,2,3,0.049998290317826,0.217731042428792
208,2,4,0.0581350539150426,0.166726242346985
208,2,5,0.0536020833991847,0.176243843445199
208,3,4,0.061542289147612,0.192801458864851
208,4,5,0.0126571569219359,0.03791434667017
208,4,7,0,0.232720972132484
208,4,9,0,0.494541807428627
208,5,6,0,0.220055426664021
208,6,11,0.0958111873609738,0.216552983668981
208,6,12,0.133694630007967,0.242181468978223
208,6,13,0.0603157419684225,0.131943641742719
208,7,8,0,0.165250390300474
208,7,9,0,0.120410259112289
208,9,10,0.0317029774356793,0.0804891871620368
208,9,14,0.0992570687538582,0.280344833611802
208,10,11,0.0713089952638581,0.192186105892148
208,12,13,0.232567903867882,0.198108575706057
208,13,14,0.17356477989183,0.397977764965702
209,1,2,0.0188770878025292,0.0465806754399331
209,1,5,0.0551089241866906,0.230269679612071
209,2,3,0.0420000807300921,0.201452499033208
209,2,4,0.056345975997105,0.177673808698963
209,2,5,0.0569479817264424,0.190182339011605
209,3,4,0.0608283449323359,0.187159239283631
209,4,5,0.015776472324437,0.0351687118110981
209,4,7,0,0.238511722518733
209,4,9,0,0.500643260787886
209,5,6,0,0.264210688800007
209,6,11,0.0940211561761963,0.208092379688862
209,6,12,0.12844423159451,0.197569998544291
209,6,13,0.0697191360201691,0.143568342562909
209,7,8,0,0.161782480206413
209,7,9,0,0.120993275530875
209,9,10,0.0315482303474009,0.0991944996351809
209,9,14,0.130119800746348,0.285841980717906
209,10,11,0.0737625588855648,0.154591147429383
209,12,13,0.233775221199024,0.211766585258787
209,13,14,0.169078790341603,0.347466291082491
210,1,2,0.0185752227853467,0.0603935159387806
210,1,5,0.0626612950955629,0.23528111343744
210,2,3,0.0456447550171507,0.196658102991616
210,2,4,0.0540060182580014,0.169069334896975
210,2,5,0.0620701042946237,0.183559087002925
210,3,4,0.0671652094311099,0.177207223265981
210,4,5,0.0113280223793458,0.0562879243366546
210,4,7,0,0.196796371572206
210,4,9,0,0.540448026879115
210,5,6,0,0.243695978762356
210,6,11,0.109558466235734,0.166531419127844
210,6,12,0.136474347768991,0.280015731269542
210,6,13,0.0643703294387001,0.111691146584908
210,7,8,0,0.181959326058176
210,7,9,0,0.117959203426245
210,9,10,0.0312592404692149,0.0844312516861715
210,9,14,0.127986841980759,0.24664837776923
210,10,11,0.0888017481760654,0.177621504581929
210,12,13,0.206743884140393,0.177352759299742
210,13,14,0.192039282894292,0.376448204345835
211,1,2,0.0193978606240183,0.0584261451628016
211,1,5,0.0532252785474129,0.223745468573716
211,2,3,0.0428679045349026,0.18535203420006
211,2,4,0.06209714380244,0.183140944734397
211,2,5,0.054476737368822,0.193390050457338
211,3,4,0.0649306763693227,0.166110572425223
211,4,5,0.0105845756945148,0.0427294195343245
211,4,7,0,0.206494643316412
211,4,9,0,0.560096263928725
211,5,6,0,0.22422612745141
211,6,11,0.0835404796470281,0.191496636008684
211,6,12,0.114286598353814,0.244814722822269
211,6,13,0.0584447184184712,0.151423049122502
211,7,8,0,0.164747381719703
211,7,9,0,0.115232113667642
211,9,10,0.0360056451915295,0.0933080725943917
211,9,14,0.129343576682891,0.236463315272476
211,10,11,0.0840463610369443,0.182566134061735
211,12,13,0.181632010170725,0.201021067346484
211,13,14,0.186618321824301,0.328586221912475
212,1,2,0.016923231246947,0.0670699075725889
212,1,5,0.0548798244549345,0.2097811694876
212,2,3,0.0623361654515442,0.226112689735256
212,2,4,0.0582657899927788,0.18633441193992
212,2,5,0.0632220013442113,0.168487589583124
212,3,4,0.0769935484622771,0.173882179688188
212,4,5,0.0118668422177688,0.0426402452768544
212,4,7,0,0.203442847198358
212,4,9,0,0.524222588783459
212,5,6,0,0.235204873917268
212,6,11,0.0940708046753261,0.172163318722025
212,6,12,0.115507523126519,0.24966116255288
212,6,13,0.0591412944002596,0.137291710715724
212,7,8,0,0.181842528458146
212,7,9,0,0.119798653790199
212,9,10,0.0354660875656054,0.0855821966803351
212,9,14,0.133161120406878,0.247475081029623
212,10,11,0.0811696038260299,0.205367215585601
212,12,13,0.245796756436754,0.186938399069254
212,13,14,0.200075083670341,0.351366832811499
213,1,2,0.0207093122736603,0.0506385250584652
213,1,5,0.0532118314052409,0.198438986153382
213,2,3,0.0440252664078489,0.200381319163793
213,2,4,0.0591420110298649,0.197525986142799
213,2,5,0.0501428993812666,0.188077791815057
213,3,4,0.059136862933952,0.175762328735443
213,4,5,0.0137954806738789,0.0379151218283572
213,4,7,0,0.191679141029561
213,4,9,0,0.601356632389103
213,5,6,0,0.23115268137758
213,6,11,0.0884426404592848,0.187888843190663
213,6,12,0.137035231645086,0.247469265391117
213,6,13,0.0675896598599814,0.138799111010647
213,7,8,0,0.188562008435821
213,7,9,0,0.108121923362894
213,9,10,0.0242454743665711,0.07711969766681
213,9,14,0.12760545649631,0.278326918127582
213,10,11,0.0749269110408547,0.208401037187146
213,12,13,0.244677522826866,0.232599862222253
213,13,14,0.176677268867622,0.385373972794335
214,1,2,0.0225382254858955,0.0535613809573563
214,1,5,0.0531132770917391,0.242728234304963
214,2,3,0.0441585128230273,0.215520215855801
214,2,4,0.0645700206362138,0.166232508591161
214,2,5,0.0500517622399291,0.192810998232277
214,3,4,0.0631195389171629,0.149015110842117
214,4,5,0.0162367903186633,0.0389485378749469
214,4,7,0,0.19777199784034
214,4,9,0,0.50981590308829
214,5,6,0,0.239675363786172
214,6,11,0.10390608490431,0.193256244761869
214,6,12,0.116181213686842,0.291652585763938
214,6,13,0.0652880990624948,0.136119588861475
214,7,8,0,0.156529405788583
214,7,9,0,0.0893073728236961
214,9,10,0.0324080124746374,0.0691523233645413
214,9,14,0.140941178556957,0.23056298129115
214,10,11,0.0906128522476119,0.19121064495276
214,12,13,0.215670610541017,0.198146368369614
214,13,14,0.188000752324292,0.332546506171466
215,1,2,0.0210632521934416,0.0616536027894111
215,1,5,0.0556275807482097,0.215436872648451
215,2,3,0.0494436146236791,0.204949034377963
215,2,4,0.0546712420959222,0.192559900889142
215,2,5,0.0531796831781384,0.154666699152555
215,3,4,0.0755378513211587,0.176986705389865
215,4,5,0.012653659020512,0.0424893755269167
215,4,7,0,0.194495930952954
215,4,9,0,0.59975091788346
215,5,6,0,0.25599153947287
215,6,11,0.0977578982127568,0.197197975208803
215,6,12,0.107039553147746,0.207864371253566
215,6,13,0.0720440398623986,0.128395524122104
215,7,8,0,0.193880446669957
215,7,9,0,0.106397266063098
215,9,10,0.0375599633234696,0.0739486714018316
215,9,14,0.108980654543048,0.27318150525076
215,10,11,0.0852505526205681,0.186204221437733
215,12,13,0.219441668897323,0.214750536531975
215,13,14,0.159651172499118,0.318305821459968
216,1,2,0.0168101857268713,0.0581469144577776
216,1,5,0.0506074620162237,0.214550747331637
216,2,3,0.0483824110413966,0.192801721437229
216,2,4,0.0655028437048418,0.165598963989971
216,2,5,0.0605564832123726,0.152654250052811
216,3,4,0.0696878371745925,0.185535896252579
216,4,5,0.0114555142288018,0.0522670552725299
216,4,7,0,0.240230837983551
216,4,9,0,0.621543672752206
216,5,6,0,0.281793880842735
216,6,11,0.111106974815906,0.160610320522348
216,6,12,0.12428347289966,0.282487651104655
216,6,13,0.0667372540816216,0.11375641455415
216,7,8,0,0.191437708813265
216,7,9,0,0.119098809577467
216,9,10,0.035276963324609,0.0794267487452958
216,9,14,0.110879668306091,0.255974397146885
216,10,11,0.0760869386463617,0.215256081181377
216,12,13,0.228407946087257,0.168213712815686
216,13,14,0.161662621284639,0.374641203120352
217,1,2,0.0233631213896251,0.061521257275039
217,1,5,0.0382226760239337,0.251603673092059
217,2,3,0.0439065092128939,0.188175985003542
217,2,4,0.0627177870080388,0.166821305486333
217,2,5,0.0535182595852555,0.210219400412429
217,3,4,0.063754822128926,0.195018819530104
217,4,5,0.011989151230567,0.0395211879373638
217,4,7,0,0.193626780729822
217,4,9,0,0.549612480385848
217,5,6,0,0.224422924156396
217,6,11,0.0916926434957316,0.212392094639734
217,6,12,0.120437811396038,0.268588460113528
217,6,13,0.0713221095065776,0.113919054293455
217,7,8,0,0.150585722602538
217,7,9,0,0.115901823697593
217,9,10,0.0365058140269036,0.0777777839415288
217,9,14,0.125826241642514,0.262283154709258
217,10,11,0.0909049513565917,0.209297481861593
217,12,13,0.214866752494135,0.213418158924688
217,13,14,0.147929422723767,0.323132505194559
218,1,2,0.0194142610496995,0.0508713944080755
218,1,5,0.0516242136556989,0.215545189600586
218,2,3,0.0465215291565501,0.230391676063876
218,2,4,0.0616228699878852,0.195283691944593
218,2,5,0.0646446863929529,0.163301893882618
218,3,4,0.0699412894341988,0.172453278095249
218,4,5,0.0132302468429418,0.0431092151453051
218,4,7,0,0.201436872044289
218,4,9,0,0.538787395199508
218,5,6,0,0.258465955739491
218,6,11,0.0895638050336337,0.185621150428294
218,6,12,0.139148714889738,0.26360651183396
218,6,13,0.075975799977216,0.147360836812401
218,7,8,0,0.182659173667774
218,7,9,0,0.100522108183599
218,9,10,0.0319917778772122,0.0872479122537349
218,9,14,0.120790019244875,0.273204944677175
218,10,11,0.0838908309763153,0.203189322546591
218,12,13,0.223521508739014,0.215978005248244
218,13,14,0.138598147984692,0.344456450210352
219,1,2,0.0221359756506741,0.0644002384175511
219,1,5,0.0503597319371381,0.259824101381804
219,2,3,0.0356734940713265,0.203181605552824
219,2,4,0.0610424488430122,0.186584640294668
219,2,5,0.0551359453305732,0.189774604398629
219,3,4,0.080392275141961,0.180706598050879
219,4,5,0.0145361905021111,0.0416679715275895
219,4,7,0,0.224283733182844
219,4,9,0,0.626601220252401
219,5,6,0,0.27411619747772
219,6,11,0.0975340712515797,0.214381013933668
219,6,12,0.104331864979335,0.226772295030228
219,6,13,0.0742206040985306,0.125063068143162
219,7,8,0,0.168377475050956
219,7,9,0,0.101306696863034
219,9,10,0.0346281888797368,0.0812534709911035
219,9,14,0.129113522024863,0.319493361493186
219,10,11,0.0880987062121023,0.255749197492576
219,12,13,0.230169963178736,0.195864117078633
219,13,14,0.158098785181479,0.420345104464344
220,1,2,0.0199111377201211,0.0540450388865395
220,1,5,0.0620978926103724,0.245555081583455
220,2,3,0.0454901135421681,0.191213541882947
220,2,4,0.0678590908804682,0.175915348811933
220,2,5,0.0470627168783289,0.178074706587797
220,3,4,0.0716617976345754,0.180465247954021
220,4,5,0.0145338285790429,0.0467484521501106
220,4,7,0,0.227196033801188
220,4,9,0,0.45406247364349
220,5,6,0,0.230249282816649
220,6,11,0.0964633072066282,0.204031698841282
220,6,12,0.107104983217236,0.257603632301888
220,6,13,0.0637905548857773,0.124381390789267
220,7,8,0,0.176608064001953
220,7,9,0,0.0952422749133351
220,9,10,0.0307666286617054,0.0976631031449635
220,9,14,0.126139012988145,0.297785274243298
220,10,11,0.0848929661298929,0.192412316641806
220,12,13,0.254712595830041,0.191820998523941
220,13,14,0.153174258248516,0.345159019775712
221,1,2,0.0194404840154791,0.0570551214821337
221,1,5,0.0495309898512296,0.215574100184866
221,2,3,0.0511395631988322,0.215402614943827
221,2,4,0.0672536738801128,0.174236256145193
221,2,5,0.0617448477922689,0.155490661545132
221,3,4,0.0679463343875842,0.172893732966777
221,4,5,0.0133353852483906,0.0362590753468363
221,4,7,0,0.222182673805575
221,4,9,0,0.513157526442729
221,5,6,0,0.272097007902659
221,6,11,0.1008586136972,0.216324910730163
221,6,12,0.113340382842614,0.243660293293811
221,6,13,0.0751264323116654,0.137174182436712
221,7,8,0,0.172219987327067
221,7,9,0,0.108230183506925
221,9,10,0.0276142760109813,0.0659974625323192
221,9,14,0.125371786172879,0.27895055455195
221,10,11,0.0857606451005433,0.206075998191974
221,12,13,0.207170079185776,0.191166908686331
221,13,14,0.176365250235819,0.317030691454381
222,1,2,0.0192472873736436,0.0566278240622323
222,1,5,0.0530170037159705,0.222608679952159
222,2,3,0.0465605569258618,0.166870016262664
222,2,4,0.0593553426597524,0.185677094651602
222,2,5,0.0478981892408836,0.167702366176179
222,3,4,0.0633148243568318,0.149144023496172
222,4,5,0.01220610781062,0.0486279832493339
222,4,7,0,0.201875586224242
222,4,9,0,0.583169974249862
222,5,6,0,0.299321862417721
222,6,11,0.0953325426528436,0.147755477984987
222,6,12,0.126241743042682,0.268569758453006
222,6,13,0.0642400339177355,0.127769240215603
222,7,8,0,0.167767954740731
222,7,9,0,0.109313056666751
222,9,10,0.0306991690420297,0.0952703445861564
222,9,14,0.117362570665868,0.291386069443239
222,10,11,0.076767256386968,0.214806585064926
222,12,13,0.190625457369249,0.225550344940181
222,13,14,0.163603625585951,0.310491415416905
223,1,2,0.0221355263562919,0.063122957892709
223,1,5,0.0579501027408454,0.222966830677826
223,2,3,0.0546897155728238,0.174938037727614
223,2,4,0.0525655303005845,0.18961156639557
223,2,5,0.0555835849035148,0.183913361123269
223,3,4,0.0621681669700407,0.192092194471533
223,4,5,0.0122583362905252,0.0454043267359391
223,4,7,0,0.200399881631918
223,4,9,0,0.542009116799388
223,5,6,0,0.233167179501647
223,6,11,0.0969306757794748,0.211145341353447
223,6,12,0.120549285083058,0.253149155077098
223,6,13,0.060807893683699,0.139952453075706
223,7,8,0,0.143488824366005
223,7,9,0,0.106136599419232
223,9,10,0.0338060449155092,0.095984701448797
223,9,14,0.117452363111051,0.302398552547288
223,10,11,0.0793621155347018,0.167267544815223
223,12,13,0.234016183267379,0.219512608031957
223,13,14,0.148940781245046,0.30326535721985
224,1,2,0.018706496783761,0.0526975668306582
224,1,5,0.0557874701611632,0.228321128565545
224,2,3,0.0560211046402881,0.207396121394187
224,2,4,0.0485580134145891,0.153375890900008
224,2,5,0.0498916987836732,0.186012044825987
224,3,4,0.0542018502244491,0.185942119102758
224,4,5,0.0125780931795181,0.0402485688156326
224,4,7,0,0.173525240448365
224,4,9,0,0.548505958447996
224,5,6,0,0.231223019962957
224,6,11,0.0787803393824042,0.181957958490068
224,6,12,0.117651690244932,0.270989095819077
224,6,13,0.0731475485857749,0.126028987141615
224,7,8,0,0.18319567790829
224,7,9,0,0.0997884808754271
224,9,10,0.0311241910562665,0.0857285173730893
224,9,14,0.134394384348144,0.272459644220216
224,10,11,0.0739245987363247,0.185956546406254
224,12,13,0.210465375155056,0.169627455874726
224,13,14,0.171020058832302,0.296630370010432
225,1,2,0.0220288994871707,0.0577382839686942
225,1,5,0.0630063182476869,0.251303426464654
225,2,3,0.0441034573481467,0.191367288915144
225,2,4,0.0478644800149137,0.148717594437748
225,2,5,0.0696153472893234,0.169394823717796
225,3,4,0.0646926083341596,0.207128893586556
225,4,5,0.013729888738914,0.0438651805185104
225,4,7,0,0.188048384194774
225,4,9,0,0.50515684337464
225,5,6,0,0.197224580917151
225,6,11,0.0937873547957957,0.165912761542553
225,6,12,0.108562857368349,0.270123989227626
225,6,13,0.0647660739120515,0.111488152900452
225,7,8,0,0.183157993101642
225,7,9,0,0.112912422010877
225,9,10,0.0320627610475208,0.0900223494286699
225,9,14,0.126480532883069,0.291680422883552
225,10,11,0.0830000137508442,0.175508892796024
225,12,13,0.224406553274215,0.174780354114822
225,13,14,0.187466316650906,0.314916727170679
226,1,2,0.0164172880334901,0.053240065236508
226,1,5,0.0525335260462055,0.25175302324993
226,2,3,0.0367219457624094,0.196365231765577
226,2,4,0.0553598937364745,0.185803899705493
226,2,5,0.0608498178886397,0.200210561722118
226,3,4,0.0661278470108433,0.168823131336366
226,4,5,0.0133532923597928,0.039304814286904
226,4,7,0,0.26438402043069
226,4,9,0,0.56312178247829
226,5,6,0,0.206778822654373
226,6,11,0.0761937189845372,0.200768210974873
226,6,12,0.115460305491348,0.257926185063648
226,6,13,0.0658354607811084,0.134294135969268
226,7,8,0,0.213892348963752
226,7,9,0,0.108108881234085
226,9,10,0.0374136302710721,0.0870771089380626
226,9,14,0.107741957316505,0.316220133105669
226,10,11,0.0928847413593658,0.187211751563475
226,12,13,0.22769273594733,0.213552907746861
226,13,14,0.137265827268174,0.347834977382934
227,1,2,0.0153774432616468,0.0589504105019474
227,1,5,0.0662411689938351,0.231378375998789
227,2,3,0.0488920382420513,0.234181434390577
227,2,4,0.0555880675859749,0.156028790205338
227,2,5,0.0632444779787288,0.133611451566297
227,3,4,0.069836297358613,0.155579735146292
227,4,5,0.01317492255076,0.0417548322648215
227,4,7,0,0.228557531806305
227,4,9,0,0.660411343915305
227,5,6,0,0.27694836897939
227,6,11,0.085104491547838,0.212534653420514
227,6,12,0.121362540761201,0.243749441588241
227,6,13,0.0693358297026439,0.116977429476328
227,7,8,0,0.169915479651109
227,7,9,0,0.106402063859235
227,9,10,0.0305241898621027,0.0755980973123402
227,9,14,0.117808856952063,0.284269986441054
227,10,11,0.0874191793555963,0.185857480104063
227,12,13,0.238736558633179,0.175575039168531
227,13,14,0.189265068283787,0.320507798270122
228,1,2,0.020697483937319,0.0534935935018822
228,1,5,0.0513311558321323,0.23602684067042
228,2,3,0.0485883826175856,0.207032344586348
228,2,4,0.0637995651415209,0.203868587875757
228,2,5,0.0590182615772813,0.205538331104747
228,3,4,0.051161373502348,0.158788735131938
228,4,5,0.0117543675371596,0.047760925168547
228,4,7,0,0.246513651124102
228,4,9,0,0.563249162294781
228,5,6,0,0.274547699508225
228,6,11,0.0956428491881001,0.198053776208631
228,6,12,0.145080584342247,0.253813044187324
228,6,13,0.0755429000728177,0.11029883277785
228,7,8,0,0.187107979391411
228,7,9,0,0.108588205514465
228,9,10,0.0301297816654365,0.0882726703208905
228,9,14,0.136593511673309,0.266106210200775
228,10,11,0.0812356022016468,0.214824850181498
228,12,13,0.219461253541474,0.171439090356764
228,13,14,0.175135134167037,0.40941325600167
229,1,2,0.0171265449543704,0.0677316128404114
229,1,5,0.051808941697818,0.246897007028276
229,2,3,0.0523188700681852,0.202537956506432
229,2,4,0.0645195024850367,0.200909681417679
229,2,5,0.0472490881222827,0.18403572531023
229,3,4,0.0646268856387848,0.184221320012294
229,4,5,0.0117276054095845,0.0422961815385304
229,4,7,0,0.222126415391119
229,4,9,0,0.535157101438135
229,5,6,0,0.274637330633705
229,6,11,0.10448709757192,0.211711702324036
229,6,12,0.120592915269334,0.242400835228923
229,6,13,0.0700116836724525,0.100578011256869
229,7,8,0,0.163864846818614
229,7,9,0,0.111857159302704
229,9,10,0.0322882868620431,0.066039243979849
229,9,14,0.129317246959127,0.251859689180647
229,10,11,0.0719671200103366,0.214006436295239
229,12,13,0.240635776480465,0.210145560423642
229,13,14,0.157678697791573,0.384003607817605
230,1,2,0.0173548835938156,0.0713492657140549
230,1,5,0.0438947936400919,0.208757389286815
230,2,3,0.047565403498935,0.194119882797544
230,2,4,0.0513459911546072,0.195518998958815
230,2,5,0.0590471894516109,0.186078312443147
230,3,4,0.0626292427494064,0.171261182985166
230,4,5,0.0132551611644216,0.0314599838249986
230,4,7,0,0.172327342360632
230,4,9,0,0.59535366736867
230,5,6,0,0.248332423531041
230,6,11,0.0789992126812551,0.170474692007283
230,6,12,0.119667289309973,0.293075947240905
230,6,13,0.0683301601091091,0.130980279888834
230,7,8,0,0.151247264954678
230,7,9,0,0.122808802758103
230,9,10,0.0362972467875072,0.0899751449147942
230,9,14,0.126460104600884,0.246098934872908
230,10,11,0.0881770479496753,0.184365848721381
230,12,13,0.208208296725521,0.172621084079448
230,13,14,0.168329007219384,0.383487734173908
231,1,2,0.0181316695347087,0.0638238819109056
231,1,5,0.0637963117964411,0.206259839612481
231,2,3,0.0439363427843452,0.209311029282601
231,2,4,0.0546725775067078,0.159464821046045
231,2,5,0.0510154686684735,0.163179200529979
231,3,4,0.0546143012314775,0.164453480612507
231,4,5,0.0142535735052014,0.0458936399445258
231,4,7,0,0.247246211599344
231,4,9,0,0.523692059981161
