Pd,Qd,Vm,Va
3.110279682,1.8,1.054776499,-20.09582049
5.642253262,1.6,1.055822994,-20.14730713
9.73539392,5.8,1.051380512,-20.18956639
16.61381453,5,1.03300419,-21.32241681
1.036503326,0,1.06,0
40.28847282,12.7,1.045,-9.931586772
198.9232664,19,1.01,-25.63702963
103.1812131,-3.9,1.005425526,-18.34727937
11.52473602,1.6,1.008545643,-15.2567874
10.35811121,7.5,1.07,-20.78075944
1.613465704,0,1.055849704,-20.69911799
-1.044619439,0,1.09,-20.60750966
13.17824131,16.6,1.049828972,-21.87805116
16.62193318,5.8,1.043821702,-22.24339001
3.359728171,1.8,1.053109017,-21.63616344
5.861978126,1.6,1.055504179,-21.56187228
8.2589954,5.8,1.051025869,-21.60087652
18.69220275,5,1.029415618,-23.07131835
1.196787009,0,1.06,0
43.46553195,12.7,1.045,-9.491563083
183.3793806,19,1.01,-24.07746761
103.6774524,-3.9,1.006442454,-17.59952065
9.89388754,1.6,1.00976348,-14.62528159
11.22717131,7.5,1.07,-20.05960902
1.146393422,0,1.05633021,-19.9446984
-1.030764324,0,1.09,-19.85434622
13.00781278,16.6,1.050322064,-21.14663974
19.09371229,5.8,1.043503553,-21.61242656
3.836050137,1.8,1.052715478,-20.98453397
4.970698115,1.6,1.056557693,-20.73876039
7.892987734,5.8,1.051956234,-20.7914311
16.20688287,5,1.031977544,-22.10184558
1.426496898,0,1.06,0
45.53726569,12.7,1.045,-9.085804732
174.4842726,19,1.01,-22.91663763
101.5215313,-3.9,1.008306968,-16.82546254
8.697316832,1.6,1.011571543,-13.97376211
12.32210736,7.5,1.07,-19.20144959
1.022765556,0,1.057600259,-18.99124821
-1.174767532,0,1.09,-18.888397
14.0510994,16.6,1.051956453,-20.11629348
16.66814202,5.8,1.045444948,-20.53779135
4.608798688,1.8,1.053455264,-20.05692292
5.690438459,1.6,1.056418147,-19.8606902
7.226451879,5.8,1.053331082,-19.81641337
12.106365,5,1.036573782,-20.76140624
1.196727333,0,1.06,0
37.29647473,12.7,1.045,-9.041058746
182.2868183,19,1.01,-23.4041206
98.91555696,-3.9,1.008271193,-16.90027078
9.191304343,1.6,1.011420815,-14.03078153
11.73320323,7.5,1.07,-19.29498677
1.367569366,0,1.057516119,-19.09533241
-1.442278684,0,1.09,-18.96905045
12.94307268,16.6,1.051809725,-20.23120247
18.60914801,5.8,1.044841486,-20.71377394
4.298391966,1.8,1.053250766,-20.17623958
5.737931271,1.6,1.05628057,-19.9739068
7.834850023,5.8,1.053019338,-19.94123204
12.09704463,5,1.036359647,-20.88025551
1.341711333,0,1.06,0
38.48018365,12.7,1.045,-8.884513553
183.7670084,19,1.01,-23.16574272
91.7612213,-3.9,1.010072325,-16.46643391
9.245966853,1.6,1.01277702,-13.70064646
13.19147545,7.5,1.07,-18.93262204
1.412990032,0,1.058742723,-18.53480273
-1.70692301,0,1.09,-18.38552233
10.54335272,16.6,1.053417077,-19.6180345
18.24334027,5.8,1.046417263,-20.11962965
3.697153304,1.8,1.054385597,-19.66705613
6.864828881,1.6,1.055484732,-19.65765251
7.145522094,5.8,1.053490905,-19.53719677
11.94589899,5,1.037620696,-20.34460938
1.622216008,0,1.06,0
34.55700036,12.7,1.045,-9.175577495
199.2934226,19,1.01,-24.49291537
89.71647499,-3.9,1.009825215,-16.93390667
9.871510008,1.6,1.012437446,-14.07273996
12.23746096,7.5,1.07,-19.21448418
1.093855765,0,1.058476192,-18.93296565
-2.042469826,0,1.09,-18.75429466
9.597525064,16.6,1.052954835,-20.01770939
20.31746422,5.8,1.045437147,-20.57575561
3.788789776,1.8,1.053790594,-20.04131212
5.867070113,1.6,1.056344906,-19.87471702
7.344903794,5.8,1.053550275,-19.81164954
11.49947543,5,1.037697776,-20.65414446
1.519708341,0,1.06,0
31.0897117,12.7,1.045,-9.044112781
191.9138876,19,1.01,-24.0152408
98.75170765,-3.9,1.008738795,-16.96684422
9.300080069,1.6,1.011782113,-14.0605735
12.06433155,7.5,1.07,-19.1806698
0.684770734,0,1.058018405,-18.92872813
-1.6594297,0,1.09,-18.78350196
10.54976388,16.6,1.052534664,-19.99513655
18.85523219,5.8,1.045562647,-20.48734649
3.191155756,1.8,1.054123957,-19.94979322
7.220519492,1.6,1.055267232,-19.91868541
6.298857927,5.8,1.053718306,-19.7697047
11.73418596,5,1.03735721,-20.64206154
1.353892812,0,1.06,0
33.15202867,12.7,1.045,-9.406523512
195.1515809,19,1.01,-24.75291996
107.9014875,-3.9,1.007031375,-17.6221824
9.553116639,1.6,1.01051586,-14.56028613
11.35324063,7.5,1.07,-19.52826515
1.100629029,0,1.057054599,-19.53387327
-1.613125173,0,1.09,-19.39257076
12.7156535,16.6,1.051345934,-20.54775737
16.94726669,5.8,1.045001554,-20.94010166
3.461413632,1.8,1.053689176,-20.36394673
6.588130203,1.6,1.055957628,-20.20390177
5.410099231,5.8,1.054192019,-20.07345494
10.85260364,5,1.0375038,-21.01558957
1.272865309,0,1.06,0
40.22524372,12.7,1.045,-8.86253951
164.2087101,19,1.01,-22.1989099
114.4536313,-3.9,1.006965039,-16.79896583
9.223230341,1.6,1.010830246,-13.9001652
11.42605283,7.5,1.07,-18.93133837
0.847786481,0,1.056992667,-18.79396091
-1.90165856,0,1.09,-18.62737435
11.2381051,16.6,1.051300811,-19.88144028
18.82031155,5.8,1.044406655,-20.36305566
3.951480734,1.8,1.053169644,-19.8013421
6.026066512,1.6,1.056300286,-19.58136202
5.428380297,5.8,1.053869638,-19.49085579
12.73796803,5,1.035961278,-20.53775097
1.230279986,0,1.06,0
38.35575519,12.7,1.045,-8.347656765
150.2964601,19,1.01,-20.72590088
116.9432586,-3.9,1.007709514,-16.05513177
8.776642757,1.6,1.011881495,-13.25354052
10.58632691,7.5,1.07,-18.00331888
0.869962359,0,1.057338441,-17.9586874
-1.93003994,0,1.09,-17.78966989
10.73169799,16.6,1.051599139,-18.99983726
19.92681514,5.8,1.044353206,-19.51270298
3.911719871,1.8,1.053134709,-18.91069308
5.220325061,1.6,1.057213374,-18.56927669
5.208756468,5.8,1.054578907,-18.4983951
10.60371388,5,1.037998348,-19.43541671
0.936789347,0,1.06,0
35.24853004,12.7,1.045,-8.401423623
145.0019089,19,1.01,-20.65408353
125.5559782,-3.9,1.005706175,-16.41917521
8.564541461,1.6,1.01025851,-13.54224141
11.513772,7.5,1.07,-18.53474659
1.2328369,0,1.056389823,-18.44887397
-1.408964178,0,1.09,-18.32537741
10.0598608,16.6,1.050679991,-19.50374995
20.65353408,5.8,1.043498083,-20.03506973
3.193971323,1.8,1.053000648,-19.40065413
6.231230915,1.6,1.056198084,-19.18229467
4.894250468,5.8,1.054117432,-19.06600681
12.13859013,5,1.036150499,-20.09132288
0.937324466,0,1.06,0
34.35323398,12.7,1.045,-7.820827467
142.4887371,19,1.01,-19.54806242
108.0614061,-3.9,1.009370127,-15.20839487
8.422708641,1.6,1.013160747,-12.59189885
12.75889958,7.5,1.07,-17.49575428
1.569869109,0,1.058367842,-17.2350323
-1.272429122,0,1.09,-17.12371158
10.16999303,16.6,1.052954392,-18.26304253
17.55190317,5.8,1.046210258,-18.72410534
3.626331293,1.8,1.054296883,-18.24747749
6.221660483,1.6,1.056348846,-18.12521084
4.491347393,5.8,1.054523289,-17.99534426
12.87539831,5,1.037111231,-18.98228292
0.523374616,0,1.06,0
30.36410676,12.7,1.045,-8.227242415
153.3453555,19,1.01,-20.84461842
113.7856822,-3.9,1.007601594,-16.04406988
8.870304621,1.6,1.011498623,-13.27093406
13.43990223,7.5,1.07,-18.36052557
0.754689499,0,1.057517301,-18.07077853
-1.234333705,0,1.09,-17.9627038
10.87066277,16.6,1.052090218,-19.14185466
18.83350155,5.8,1.045152899,-19.64596544
3.556405051,1.8,1.053765174,-19.13694018
6.667576441,1.6,1.055915816,-19.02248434
4.957898102,5.8,1.054375889,-18.86941294
11.64202688,5,1.037455846,-19.76053796
-0.067381809,0,1.06,0
30.96033634,12.7,1.045,-8.693635797
161.6007681,19,1.01,-22.01750953
118.1587797,-3.9,1.005709527,-16.87214328
8.886179037,1.6,1.009812418,-13.94426225
12.54854536,7.5,1.07,-19.19332844
0.585976058,0,1.056313244,-19.04088426
-0.678688362,0,1.09,-18.98139254
11.81802098,16.6,1.050583663,-20.16268299
20.89077243,5.8,1.043358571,-20.70197501
3.158498395,1.8,1.052941197,-20.0615552
6.790065542,1.6,1.055630406,-19.89421475
5.520451881,5.8,1.053793198,-19.76075778
11.85939039,5,1.036161094,-20.74374381
0.38579304,0,1.06,0
30.83034116,12.7,1.045,-7.956672001
149.9679968,19,1.01,-20.20099287
105.4910148,-3.9,1.0091156,-15.48139498
9.96961647,1.6,1.012623714,-12.84986517
13.55539962,7.5,1.07,-17.91007448
0.13497579,0,1.058242294,-17.53823054
-1.045157849,0,1.09,-17.44678222
12.17857883,16.6,1.052859698,-18.64995824
18.3561186,5.8,1.045971264,-19.13854409
3.274428588,1.8,1.054322309,-18.64398213
6.20178983,1.6,1.056252796,-18.55475266
5.957375249,5.8,1.054183528,-18.43985929
11.28355066,5,1.038080671,-19.26679464
0.267445588,0,1.06,0
30.22626043,12.7,1.045,-7.771875936
155.5382353,19,1.01,-20.139863
91.82734033,-3.9,1.011425392,-14.96016271
10.4657161,1.6,1.014234121,-12.46812851
12.82026323,7.5,1.07,-17.54746813
0.229569649,0,1.059533587,-17.02598325
-0.869994978,0,1.09,-16.94995396
12.37847462,16.6,1.054394699,-18.1278644
16.92137624,5.8,1.047632254,-18.59642496
3.519112091,1.8,1.055125497,-18.20366211
8.114361592,1.6,1.054600224,-18.33156801
6.785854258,5.8,1.053960249,-18.12150323
10.41328273,5,1.039514763,-18.76308196
0.236363436,0,1.06,0
28.15726946,12.7,1.045,-7.86058148
147.1577068,19,1.01,-19.96216368
102.1677338,-3.9,1.008753453,-15.42149546
9.587127138,1.6,1.012099038,-12.83780822
14.27651404,7.5,1.07,-18.30078452
0.042418854,0,1.058013147,-17.71659603
-1.077012317,0,1.09,-17.62234012
13.87257182,16.6,1.052696156,-18.95791831
19.85013522,5.8,1.04548256,-19.51107993
3.046824385,1.8,1.054172026,-19.01364818
8.371728655,1.6,1.054196088,-19.12045899
6.834912389,5.8,1.053455926,-18.91010066
11.250048,5,1.037704366,-19.64341403
0.281207835,0,1.06,0
32.0150213,12.7,1.045,-7.593627089
133.6400031,19,1.01,-18.79592444
104.3543462,-3.9,1.008912452,-14.96263805
9.218739494,1.6,1.01257246,-12.44547468
13.33633479,7.5,1.07,-17.72943097
0.26234242,0,1.057915461,-17.28948451
-0.734627236,0,1.09,-17.22518688
14.11430917,16.6,1.052406269,-18.51585974
20.21897944,5.8,1.045065915,-19.06624006
3.39237162,1.8,1.053774287,-18.52359897
7.42827562,1.6,1.055130965,-18.47135232
6.101883545,5.8,1.053859971,-18.30185771
11.28498517,5,1.03767633,-19.13161809
0.446482287,0,1.06,0
32.00201948,12.7,1.045,-8.14577545
151.9447202,19,1.01,-20.59448461
107.1878377,-3.9,1.008195337,-15.81362516
8.026141589,1.6,1.011899057,-13.10647685
11.49660399,7.5,1.07,-18.37223281
0.612883907,0,1.057633531,-18.03696779
-0.585356253,0,1.09,-17.98572132
12.34596687,16.6,1.052115053,-19.18119952
18.23046969,5.8,1.045282223,-19.66473039
3.8918858,1.8,1.053687917,-19.16921842
7.765424815,1.6,1.054597501,-19.1752044
6.731275031,5.8,1.053085742,-19.01962735
13.0917221,5,1.035844125,-19.96601536
0.432504056,0,1.06,0
32.72928765,12.7,1.045,-7.419051829
135.8289371,19,1.01,-18.58043762
96.43261894,-3.9,1.01059138,-14.50384592
7.864351335,1.6,1.01403861,-12.05830698
11.04181708,7.5,1.07,-17.20768415
0.686754902,0,1.058657643,-16.83947263
-0.076516315,0,1.09,-16.8327803
11.65255126,16.6,1.053081834,-18.01035049
19.81708547,5.8,1.045596967,-18.56072478
4.357111158,1.8,1.053635066,-18.05906793
7.042335722,1.6,1.055316798,-17.95385615
6.557785162,5.8,1.053382498,-17.83237461
13.25834696,5,1.036406076,-18.80050534
-0.025457522,0,1.06,0
36.16057425,12.7,1.045,-7.352259245
139.9462541,19,1.01,-18.56619288
86.82922837,-3.9,1.012509084,-14.12069861
7.084604842,1.6,1.015528447,-11.75925025
9.63598009,7.5,1.07,-16.83566239
0.751272926,0,1.059672695,-16.41744555
0.099015117,0,1.09,-16.42609739
10.37961657,16.6,1.054207358,-17.55577059
18.87775791,5.8,1.04680487,-18.08608589
4.358361107,1.8,1.054287284,-17.63584254
8.130996063,1.6,1.054314388,-17.67355244
6.916769379,5.8,1.053049601,-17.50866783
14.1355447,5,1.036268352,-18.47299543
-0.160375635,0,1.06,0
35.94092928,12.7,1.045,-7.619226851
153.4248355,19,1.01,-19.64355807
79.42622795,-3.9,1.012898381,-14.42574072
7.057277751,1.6,1.015576483,-12.03021997
9.532187992,7.5,1.07,-17.22095132
0.970761178,0,1.059690623,-16.8286404
-0.019651377,0,1.09,-16.82692331
12.04922694,16.6,1.054096607,-18.01668431
19.65247994,5.8,1.046453068,-18.56648856
4.610005684,1.8,1.053971233,-18.08186834
7.893254697,1.6,1.054445371,-18.06126755
8.006171077,5.8,1.052788539,-17.92618799
13.0321077,5,1.0369006,-18.82657903
0.058392038,0,1.06,0
31.94423316,12.7,1.045,-6.427177392
129.8155621,19,1.01,-16.60415059
69.31020983,-3.9,1.016334419,-12.44020398
8.294277087,1.6,1.018697065,-10.4086391
7.156411727,7.5,1.07,-15.11050302
0.995041969,0,1.061496214,-14.68333614
-0.288546423,0,1.09,-14.65816656
10.69267401,16.6,1.056046969,-15.80458348
16.63641445,5.8,1.048928788,-16.25973976
4.462143804,1.8,1.055366738,-15.86590885
7.448827536,1.6,1.054873151,-15.92229561
7.607359346,5.8,1.052896134,-15.81420832
15.13047359,5,1.036524622,-16.82519569
0.46305131,0,1.06,0
30.77925402,12.7,1.045,-6.295717027
127.9081879,19,1.01,-16.31339572
65.81520424,-3.9,1.016709712,-12.22592359
8.903513297,1.6,1.018903795,-10.25405578
7.149213344,7.5,1.07,-15.00527974
1.34009063,0,1.061680173,-14.53697712
-0.355221204,0,1.09,-14.50599693
11.36598004,16.6,1.056273875,-15.67791491
17.90314106,5.8,1.04885843,-16.17284157
3.938372182,1.8,1.055546413,-15.74367014
8.519992405,1.6,1.054015388,-15.88443097
7.961457081,5.8,1.052986967,-15.7137539
13.38851244,5,1.037986093,-16.56961729
0.52537539,0,1.06,0
32.67170988,12.7,1.045,-6.519608821
132.8256788,19,1.01,-16.88212591
66.86323363,-3.9,1.016256271,-12.54875122
8.557394938,1.6,1.018600366,-10.50355303
7.33444814,7.5,1.07,-15.20291305
1.37814201,0,1.06118865,-14.90563349
-0.206854793,0,1.09,-14.88758455
11.75103129,16.6,1.055483092,-16.06009387
18.57549408,5.8,1.047928672,-16.55412019
4.309725578,1.8,1.054856515,-16.05266646
6.573899357,1.6,1.055737004,-15.9443118
7.160187947,5.8,1.053256423,-15.87560585
14.4841773,5,1.036822818,-16.94445096
0.665288763,0,1.06,0
35.70674742,12.7,1.045,-7.272544572
141.8157489,19,1.01,-18.52290895
80.9437019,-3.9,1.01316675,-13.91595128
8.852083631,1.6,1.016062657,-11.60376524
6.734019522,7.5,1.07,-16.45488952
1.316992091,0,1.059535099,-16.30053405
0.118123385,0,1.09,-16.31085689
11.08347547,16.6,1.05359705,-17.45266027
18.09499413,5.8,1.046409486,-17.91129108
4.631365468,1.8,1.053905737,-17.37317044
6.163596609,1.6,1.055794839,-17.20305163
6.88294458,5.8,1.052461813,-17.184575
17.54617004,5,1.033091828,-18.55059291
0.526218216,0,1.06,0
35.89542818,12.7,1.045,-7.007506545
145.5275145,19,1.01,-18.22329743
68.3636459,-3.9,1.015806066,-13.23219246
9.105353683,1.6,1.018066943,-11.06910902
8.002956633,7.5,1.07,-15.7689846
0.755305256,0,1.06104551,-15.49931995
0.347038338,0,1.09,-15.52960458
11.08874963,16.6,1.055367069,-16.61079891
16.00493697,5.8,1.048492681,-17.01855547
4.51766643,1.8,1.055089477,-16.57790715
5.94648194,1.6,1.056204584,-16.47169541
6.44094288,5.8,1.053135792,-16.43949037
16.91175406,5,1.034895889,-17.69679818
0.04578579,0,1.06,0
38.79261911,12.7,1.045,-7.902501889
182.7706645,19,1.01,-21.41763649
61.73591561,-3.9,1.016518067,-14.31077515
9.541109005,1.6,1.018406637,-11.9327142
6.172265072,7.5,1.07,-16.30020868
0.324935324,0,1.061359739,-16.31451302
0.705828801,0,1.09,-16.37608961
10.57043941,16.6,1.055522568,-17.29432849
12.74360476,5.8,1.049570786,-17.54307709
3.706971804,1.8,1.055988891,-17.0658032
5.74328081,1.6,1.05647798,-16.98606508
5.325034981,5.8,1.053367027,-16.96406667
18.28646068,5,1.03404018,-18.42192459
0.26774531,0,1.06,0
38.39199439,12.7,1.045,-7.051441533
161.77874,19,1.01,-18.98643492
56.67722364,-3.9,1.018834904,-12.89320996
9.470804819,1.6,1.020518221,-10.775472
6.025796647,7.5,1.07,-14.92388234
0.625432403,0,1.062807816,-14.81696523
1.150559259,0,1.09,-14.91720343
10.59971409,16.6,1.057341094,-15.71429369
10.53786262,5.8,1.051783897,-15.90976177
3.173708943,1.8,1.057425816,-15.53353898
6.973000858,1.6,1.055624765,-15.66847353
5.635228532,5.8,1.053850375,-15.55941481
16.05281829,5,1.036992121,-16.73544059
0.127352144,0,1.06,0
34.59606774,12.7,1.045,-6.727179437
160.6463693,19,1.01,-18.46882373
53.84918737,-3.9,1.020201138,-12.36352171
8.88590296,1.6,1.021684466,-10.32581365
6.083353699,7.5,1.07,-14.33964771
0.810668905,0,1.06383696,-14.09080475
0.565958886,0,1.09,-14.1400641
9.679175431,16.6,1.058737408,-14.90893824
7.641011388,5.8,1.053655744,-15.05159006
3.836026599,1.8,1.058183006,-14.84403454
7.390894932,1.6,1.055322368,-15.10092599
6.300839855,5.8,1.05401566,-14.958737
14.75263789,5,1.038850609,-15.91312569
0.322429502,0,1.06,0
29.96610513,12.7,1.045,-5.867586371
137.0181518,19,1.01,-16.02709796
56.42702505,-3.9,1.021047305,-11.1563241
8.203113443,1.6,1.022816655,-9.294606695
5.078696533,7.5,1.07,-13.02183039
0.673386989,0,1.064300991,-12.82036314
0.98799218,0,1.09,-12.90631751
9.761056708,16.6,1.059250654,-13.59017335
8.170780156,5.8,1.05390536,-13.75702882
4.112764339,1.8,1.058189189,-13.55203531
7.122751246,1.6,1.055815392,-13.72956372
6.232238129,5.8,1.054802974,-13.57288329
11.75989756,5,1.041687902,-14.324974
0.257900793,0,1.06,0
34.50142653,12.7,1.045,-5.95722348
142.7766127,19,1.01,-16.34157977
52.78850969,-3.9,1.022170753,-11.05853402
7.706688713,1.6,1.023855323,-9.191651568
4.380848648,7.5,1.07,-12.59581323
0.628722355,0,1.064763595,-12.57344159
0.760443175,0,1.09,-12.63957066
10.81817971,16.6,1.059586854,-13.28184508
7.382236073,5.8,1.054415951,-13.39385577
3.767872918,1.8,1.058581174,-13.1411483
5.943139766,1.6,1.057079693,-13.19533548
5.920491731,5.8,1.055586584,-13.08061677
9.67634989,5,1.043724336,-13.77030476
0.46317453,0,1.06,0
33.32125602,12.7,1.045,-5.771444454
131.0934985,19,1.01,-15.5088538
54.29630381,-3.9,1.021263477,-10.91849702
9.104455717,1.6,1.023029546,-9.114765452
4.913765288,7.5,1.07,-12.73975825
0.463321354,0,1.064159996,-12.65814923
0.959150985,0,1.09,-12.7416055
12.96460802,16.6,1.058866275,-13.48098867
8.295330859,5.8,1.053590941,-13.61273927
3.598846556,1.8,1.058207814,-13.31434121
6.245789923,1.6,1.056687031,-13.37894368
5.944437885,5.8,1.055164803,-13.26373898
10.86498071,5,1.042261839,-14.05759509
0.581065948,0,1.06,0
36.17734738,12.7,1.045,-5.86623208
133.1587628,19,1.01,-15.69348182
52.02249959,-3.9,1.021553218,-10.96147556
9.567726326,1.6,1.023173952,-9.167589585
5.14703613,7.5,1.07,-12.78936891
0.427608545,0,1.064287602,-12.68983256
0.691032126,0,1.09,-12.74995244
12.11069323,16.6,1.058984332,-13.52398058
9.065749916,5.8,1.053498698,-13.68317164
3.529029715,1.8,1.058184147,-13.37101853
6.243060065,1.6,1.056742512,-13.41957857
5.259982344,5.8,1.055332611,-13.29700684
11.64824747,5,1.041832142,-14.15853692
0.372557718,0,1.06,0
27.61366974,12.7,1.045,-5.556450544
129.3034125,19,1.01,-15.19286938
54.09111221,-3.9,1.021334126,-10.71207316
9.620815829,1.6,1.02306215,-8.944595158
5.410995104,7.5,1.07,-12.57779663
0.21242679,0,1.064226195,-12.4324906
0.537949863,0,1.09,-12.479295
11.93015092,16.6,1.058972055,-13.28293373
10.44615135,5.8,1.053080688,-13.50330855
3.897982622,1.8,1.057805165,-13.19376483
6.646718473,1.6,1.056532606,-13.21208399
4.936422413,5.8,1.055738485,-13.04753987
10.16089222,5,1.043085177,-13.795148
0.007113838,0,1.06,0
33.82642445,12.7,1.045,-5.977799042
135.5117105,19,1.01,-16.05797138
60.51148219,-3.9,1.020798811,-11.27676428
9.991737337,1.6,1.02272151,-9.388249996
4.773612737,7.5,1.07,-12.82437619
0.220960852,0,1.064088264,-12.79958411
0.74117899,0,1.09,-12.86407886
10.82064964,16.6,1.058880506,-13.53534708
8.393634914,5.8,1.053504552,-13.6860557
4.159337379,1.8,1.057930403,-13.42113665
6.400188403,1.6,1.05684086,-13.42499272
4.49211458,5.8,1.056068924,-13.25927453
9.65581841,5,1.043540233,-13.9895438
0.134383407,0,1.06,0
32.84553074,12.7,1.045,-6.152343417
151.9648284,19,1.01,-17.12807083
49.86110808,-3.9,1.02219159,-11.35415573
9.926095864,1.6,1.023588829,-9.469397615
4.828638955,7.5,1.07,-12.90269714
-0.033334896,0,1.064750908,-12.83916807
0.763687684,0,1.09,-12.90558008
7.480541539,16.6,1.05954581,-13.56891609
10.40227156,5.8,1.053604891,-13.79100823
3.702407421,1.8,1.058167367,-13.49027316
5.634410492,1.6,1.057386369,-13.46929345
4.648215483,5.8,1.055779396,-13.3604263
11.73553192,5,1.042289643,-14.21775806
-0.542674021,0,1.06,0
25.61172768,12.7,1.045,-5.845048738
146.4885548,19,1.01,-16.52378431
50.93573989,-3.9,1.021924559,-11.08819832
9.211393263,1.6,1.023426897,-9.238178305
4.842301443,7.5,1.07,-12.80096977
0.373279626,0,1.064634605,-12.66696037
0.724651638,0,1.09,-12.7299846
7.613550744,16.6,1.059469975,-13.42463958
10.04301455,5.8,1.053581513,-13.64942161
4.149834324,1.8,1.057977528,-13.39056062
6.037097541,1.6,1.056902572,-13.41329412
5.041277796,5.8,1.05534397,-13.29768542
12.64696846,5,1.041394933,-14.18193497
-0.483235904,0,1.06,0
23.97491424,12.7,1.045,-5.762416208
149.9763249,19,1.01,-16.58437044
49.55003864,-3.9,1.022795815,-10.91014233
7.658958513,1.6,1.024175644,-9.069402379
6.09238098,7.5,1.07,-12.58788064
0.068056121,0,1.065395066,-12.31429417
0.473082885,0,1.09,-12.35540966
7.880245265,16.6,1.060579164,-13.01243166
7.752019989,5.8,1.055179277,-13.18550545
3.882250223,1.8,1.058976434,-13.03716365
6.480149445,1.6,1.056600645,-13.21389084
5.921900574,5.8,1.055582411,-13.05973209
10.23902013,5,1.043904603,-13.65302642
-0.60253255,0,1.06,0
23.1985574,12.7,1.045,-6.173131088
163.1725982,19,1.01,-17.92675548
54.43600757,-3.9,1.022010428,-11.59492786
7.648404762,1.6,1.02362392,-9.594198185
5.35537754,7.5,1.07,-12.95963366
-0.207321088,0,1.064918509,-12.85787119
0.20236443,0,1.09,-12.87546649
6.656872086,16.6,1.059935528,-13.51313363
9.485505847,5.8,1.054315958,-13.70615216
2.816996539,1.8,1.058942336,-13.43121069
6.084921579,1.6,1.057032935,-13.54770715
5.347092565,5.8,1.055875139,-13.40612285
9.813072181,5,1.043960995,-14.05300572
-1.488683466,0,1.06,0
22.36165912,12.7,1.045,-5.652782698
148.4385674,19,1.01,-16.37806502
55.91011914,-3.9,1.022901126,-10.791361
6.745387236,1.6,1.024583009,-8.912810668
5.667171532,7.5,1.07,-12.11601125
-0.274424774,0,1.065581712,-11.91704117
0.124273657,0,1.09,-11.92783986
4.68791502,16.6,1.060842668,-12.5092286
9.377190548,5.8,1.05513798,-12.72538608
2.758138528,1.8,1.059424329,-12.51524324
5.57647487,1.6,1.057524992,-12.65412519
5.851955084,5.8,1.056136486,-12.52611484
8.574730579,5,1.045498763,-13.00429273
-1.080319155,0,1.06,0
19.49673751,12.7,1.045,-5.517378815
148.6788215,19,1.01,-16.22963737
53.80251168,-3.9,1.02317793,-10.61106023
5.180709101,1.6,1.024902443,-8.742483263
5.872685817,7.5,1.07,-11.96931577
-0.095060624,0,1.065630407,-11.81243136
0.671893868,0,1.09,-11.87081254
4.537528222,16.6,1.060813421,-12.40351854
9.60307233,5.8,1.055053741,-12.61967904
2.708530697,1.8,1.059391713,-12.38692821
4.8785844,1.6,1.058067798,-12.47037929
5.976816122,5.8,1.056008913,-12.3891455
9.351491034,5,1.044863829,-12.9465912
-0.742535835,0,1.06,0
22.48613109,12.7,1.045,-5.126145934
136.7489672,19,1.01,-14.93827021
50.26660426,-3.9,1.02433391,-9.860983082
4.943047287,1.6,1.025949553,-8.130518021
6.766464876,7.5,1.07,-11.193522
0.048384199,0,1.066232718,-11.03658697
0.982019322,0,1.09,-11.12186693
4.280216372,16.6,1.0614753,-11.58939307
8.967382117,5.8,1.055837571,-11.78195848
2.280474783,1.8,1.059989607,-11.55873052
3.737520657,1.6,1.059176169,-11.59529246
5.504780901,5.8,1.056521133,-11.557
9.221766491,5,1.04556071,-12.11379208
-0.977992785,0,1.06,0
20.65558928,12.7,1.045,-5.188611635
144.2548151,19,1.01,-15.43313562
47.1572206,-3.9,1.024810903,-9.92387586
4.338265491,1.6,1.02628564,-8.174004062
7.952184866,7.5,1.07,-11.23166529
0.567426124,0,1.06654661,-11.08126101
1.372663398,0,1.09,-11.20043001
4.34364106,16.6,1.061880858,-11.5740707
6.65664215,5.8,1.056776716,-11.69515374
2.349868517,1.8,1.060473526,-11.53714804
2.890162567,1.6,1.059878215,-11.57590337
5.750444329,5.8,1.056551233,-11.58272584
9.452528392,5,1.045643046,-12.13436543
-1.83167946,0,1.06,0
21.19642553,12.7,1.045,-5.706878948
155.8858187,19,1.01,-16.84932315
53.77487336,-3.9,1.023437502,-10.81947085
5.1391558,1.6,1.025136112,-8.899315903
7.26757196,7.5,1.07,-11.97937827
1.308994444,0,1.065864911,-11.92213987
0.887526939,0,1.09,-11.99924057
3.005592088,16.6,1.061135568,-12.37174827
6.863130658,5.8,1.056021857,-12.50059204
2.867298459,1.8,1.059854733,-12.33960733
3.065507234,1.6,1.059688706,-12.33889855
5.544850168,5.8,1.056433206,-12.33876852
9.780690409,5,1.04492406,-12.940316
-1.600395825,0,1.06,0
22.9938337,12.7,1.045,-4.630618643
116.5085679,19,1.01,-13.15241157
53.31913438,-3.9,1.024411362,-9.14615441
5.242164712,1.6,1.026147326,-7.550486578
8.00164314,7.5,1.07,-10.57276759
1.367722556,0,1.066481767,-10.32148312
0.801378671,0,1.09,-10.39105972
2.895272182,16.6,1.061958228,-10.81057923
7.40082778,5.8,1.056659304,-10.97733319
2.405071887,1.8,1.060403513,-10.8508525
3.10079184,1.6,1.059698552,-10.92231522
5.492479538,5.8,1.056598869,-10.908949
9.78491062,5,1.045475166,-11.43602628
-1.964602828,0,1.06,0
21.92764217,12.7,1.045,-4.127193656
101.178155,19,1.01,-11.62395365
53.15961577,-3.9,1.02482723,-8.379169394
4.498035474,1.6,1.026707201,-6.903366011
6.63663087,7.5,1.07,-9.787433542
0.896942387,0,1.066591318,-9.556956717
0.781881302,0,1.09,-9.624833565
