F_BUS,T_BUS,PF,QF,PT,QT
6,11,8.20948383622932,2.91245728057904,-8.14653601978367,-2.78063667949417
6,12,6.44880155821125,2.41278022977654,-6.39790641560183,-2.30685323904417
6,13,14.3882837023763,6.67883156046346,-14.2428972812644,-6.39252031211504
7,8,-1.1849755869622,-16.1593128929086,1.1849755869622,16.5683909027503
7,9,26.7369411036908,5.97797356861087,-26.7369411036908,-5.24752537811141
9,10,7.17639458028919,4.93164844886518,-7.15482326102075,-4.87434645332343
9,14,2.65050772575384,3.78245022956832,-2.62625655394047,-3.73086473798702
10,11,-5.54823431882429,-0.92565354667396,5.57172245360874,0.980636679496013
12,13,1.19818352002055,0.70685323905378,-1.19435604351481,-0.703390284120012
13,14,2.61769359072912,1.29591059624844,-2.60454288708842,-1.26913526201198
1,2,112.216079835874,-9.35568093038595,-110.037076408099,10.1592499614201
1,5,57.9855419012739,4.13158602466672,-56.3458530848947,-2.70044307898129
2,3,50.1961650928211,6.34524041236476,-49.079108313351,-6.26460708784482
2,4,45.9216681396112,-0.885907813582321,-44.7990099493392,0.664671193782692
2,5,34.7434839625428,0.990496720229438,-34.1096416620494,-2.75431298879236
3,4,-9.9333751168795,-3.03055713953676,10.0019060723497,1.88579489331663
4,5,-47.3505455821138,10.4609870715203,47.6518497785588,-9.5105811005618
4,7,25.4717921862751,-8.97040314816643,-25.4717921862751,10.3704595318068
4,9,14.9172551221926,-0.14105001040576,-14.9172551221926,1.25651855967595
5,6,36.2577330287247,13.3653371684225,-36.2577330287247,-10.2406878314333
6,11,7.90667738485309,2.95878178075376,-7.84755240794491,-2.83496668381718
6,12,6.58115683949999,2.46039335339072,-6.52816118997718,-2.35009462176244
6,13,14.1290699690285,6.65713714310032,-13.9881217083885,-6.37956601817873
7,8,-1.28707490769772,-16.3560885303417,1.28707490769772,16.7757940808322
7,9,27.1062380574014,5.98562899855577,-27.1062380574014,-5.23526882506204
9,10,6.17699504747402,4.8686291176629,-6.15938506532712,-4.8218500075902
9,14,2.07766714045484,3.74060865036672,-2.05683976672125,-3.69630603601626
10,11,-5.63372166099013,-0.978149992409199,5.65799307001212,1.03496668382729
12,13,0.945379112432903,0.750094621763181,-0.942497342965371,-0.747487306530653
13,14,2.38427165155247,1.32705332471226,-2.37279870307502,-1.30369396398492
1,2,110.754138062328,-8.97326903971384,-108.632175925912,9.6026825903698
1,5,57.6918906526178,4.2344008037392,-56.0678493319205,-2.86712907471911
2,3,48.6867804528499,6.56430824295699,-47.6322794067379,-6.74722372739431
2,4,46.2233071134095,-0.748663682434145,-45.0857068257044,0.574033116514933
2,5,34.8808899017348,1.0386685146088,-34.2419125374938,-2.7862980371674
3,4,-8.09443137548957,-3.56233207887148,8.14303173861541,2.36717825830288
4,5,-48.0329695451995,10.1540041366062,48.3420245180595,-9.17914983644634
4,7,25.4235121047325,-9.0363993375688,-25.4235121047325,10.435021126171
4,9,14.7754940452346,-0.158816172800608,-14.7754940452346,1.25399716675743
5,6,35.4261060913153,13.2325769498476,-35.4261060913153,-10.2392190320787
6,11,8.26959015598447,2.90924398955163,-8.20583615050157,-2.77573512778547
6,12,6.50186984912921,2.48949545677807,-6.44983315486518,-2.38119257857711
6,13,13.4444959890492,6.57475746113001,-13.3150837851975,-6.31990443322739
7,8,-0.699371554471003,-16.4971543906835,0.699371554471003,16.9224565743816
7,9,26.4825201729841,6.06213326507161,-26.4825201729841,-5.34310038362271
9,10,6.45647709380387,4.94062867795718,-6.4376489384988,-4.89061361592392
9,14,1.43068630816171,3.76547923647381,-1.41221691552487,-3.72619236383476
10,11,-6.1089405685491,-0.90938638411337,6.13728395605553,0.975735128030006
12,13,0.680411222558558,0.781192578582193,-0.67828769806513,-0.779271294516711
13,14,2.53103625029105,1.29917572784411,-2.51857671364253,-1.2738076359678
1,2,103.113028735489,-6.9529056958351,-101.276415028163,6.71110838223682
1,5,54.554904980083,4.54399768698785,-53.0980543580878,-3.86783455964177
2,3,41.7724394758126,7.62589073550454,-40.978410344049,-8.90618065883396
2,4,43.6052435989705,-0.297951739663658,-42.5921486559162,-0.255673876633264
2,5,33.5967451480953,1.27399817952168,-33.0028791749728,-3.16001780729112
3,4,-3.54262156295645,-5.59056363916715,3.56688143300062,4.33282792342046
4,5,-42.6055509318483,8.71627139834202,42.8478829913771,-7.95188165850998
4,7,26.7143789373412,-8.83876163632693,-26.7143789373412,10.3588521728798
4,9,15.4535475133411,-0.0546638087910736,-15.4535475133411,1.25172245532463
5,6,36.1871911933065,13.3797340254757,-36.1871911933065,-10.2652262750842
6,11,8.60702188416631,2.93863650388721,-8.53840100337006,-2.79493579647119
6,12,6.26796054600192,2.46077702908777,-6.2192831263986,-2.3594657386417
6,13,13.340376998578,6.61854131043105,-13.2122423584356,-6.36620420428811
7,8,-0.290267869749383,-16.4491174038684,0.290267869749383,16.8712539089201
7,9,27.4558836969924,6.09026523104714,-27.4558836969924,-5.31987129650224
9,10,8.42866467694345,4.94740056333181,-8.40145910809985,-4.87513176209684
9,14,1.53612732056191,3.74097189792458,-1.51751407222285,-3.70137902493337
10,11,-6.27611374576302,-0.92486823790118,6.30604576627946,0.994935796470259
12,13,0.854470841397247,0.759465738642941,-0.85188655247692,-0.757127572476931
13,14,2.47653334216404,1.3233317767733,-2.46439663352912,-1.29862097504671
1,2,111.972144821271,-9.29196509416474,-109.802713676233,10.0663085333761
1,5,58.797907629133,4.73262706848725,-57.1084390589123,-3.0884280780621
2,3,44.1206445606676,7.2546562942186,-43.2429670691413,-8.18253366631966
2,4,46.5888248470643,-0.00973136456199931,-45.4320105721412,-0.101641002039118
2,5,35.9217214732723,1.56506703228997,-35.242560262366,-3.18519783511235
3,4,-3.00691464613051,-4.74954290826113,3.02387854442965,3.4755097947114
4,5,-45.3175808606916,9.07110165666563,45.5922330805119,-8.20476420523254
4,7,30.2997163374279,-8.73300346006114,-30.2997163374278,10.6486460675748
4,9,17.5719331466605,0.18803301074777,-17.5719331466605,1.36527948025277
5,6,39.0897290652469,12.8783901186168,-39.0897290652469,-9.32352986159762
6,11,9.8548908787057,2.88909423862025,-9.76739733375388,-2.70587181188919
6,12,6.75761332120201,2.43319938419354,-6.70223372198419,-2.31793898816466
6,13,14.6834384758134,6.61101187821736,-14.5336150851304,-6.31596285169755
7,8,-0.411596880506125,-17.3919052880404,0.411596880506125,17.8653659967745
7,9,31.4249414985013,6.74325922048549,-31.4249414985013,-5.73401643349041
9,10,7.00518323732328,5.05313292318638,-6.9838462897236,-4.99645351192663
9,14,1.10827261668549,3.84869727811394,-1.08994125944813,-3.80970402526336
10,11,-7.6105806082798,-0.803546488067476,7.65429275915933,0.905871811887485
12,13,1.04390659809301,0.717938988164819,-1.04072961408292,-0.715064574060448
13,14,3.38539863700677,1.23102742575806,-3.36539338752937,-1.19029597473644
1,2,119.628348181027,-11.2741766870893,-117.148073421049,12.9975715554016
1,5,61.9281696175278,4.7296095698547,-60.0570018420527,-2.33141124886758
2,3,48.7418170927545,6.55624076062436,-47.6850708601122,-6.72969722021776
2,4,49.259460879499,0.0685821147291474,-47.9662768043614,0.238195924884807
2,5,37.2470628444008,1.67666709322161,-36.5169205217547,-3.13837763408807
3,4,-5.10105959302567,-3.17106092546421,5.12231815569558,1.90963464872007
4,5,-50.7818271142048,9.76950411281056,51.1265460553161,-8.68215470380688
4,7,32.8341193910638,-8.49612537069881,-32.8341193910639,10.7176677087473
4,9,18.9091657235804,0.478790684448768,-18.9091657235804,1.32534820423408
5,6,39.6280535338932,12.5519435874484,-39.6280535338932,-8.92000897224072
6,11,11.5880010810963,2.65952550034174,-11.4707342178538,-2.41395402109417
6,12,6.66483617247926,2.4599699142156,-6.61065282697006,-2.34719925589075
6,13,13.5709124076256,6.36077575005401,-13.4411262510779,-6.10518629255647
7,8,0.16646710693143,-18.2306044024018,-0.16646710693143,18.7519894542137
7,9,33.4313922867244,7.51293669398668,-33.4313922867244,-6.36273062702567
9,10,6.19653777794027,5.40811843893349,-6.17711193812069,-5.35651568933418
9,14,-0.221933085503847,4.07538423099624,0.241048530598942,-4.03472311822138
10,11,-9.84675453803821,-0.443484310361722,9.91957715358466,0.613954021123524
12,13,0.56892957184574,0.747199255885056,-0.567184062908934,-0.745619985894612
13,14,5.11806936679956,1.05080627854395,-5.07606160915525,-0.96527688162491
1,2,119.819792199044,-11.3232769393707,-117.331469605638,13.071243030795
1,5,62.979652993897,5.00300175792462,-61.0433228737614,-2.33157556843744
2,3,47.9685564277958,6.67014107394447,-46.9431064734634,-6.97544950666012
2,4,50.6700431931174,0.311986439832389,-49.3013204253897,0.227479009224374
2,5,38.5197317199897,1.84066306732263,-37.7386784557677,-3.14395543925588
3,4,-2.9202889279015,-3.44179789325768,2.93100043776505,2.15476411822496
4,5,-51.3697677406581,9.57897431741055,51.7224513216547,-8.4665019881394
4,7,34.3057589178962,-8.56996897925737,-34.3057589178962,10.9895606378689
4,9,19.7675291552024,0.508751534833777,-19.7675291552024,1.46685113290279
5,6,41.7932137922346,12.3420329979842,-41.7932137922346,-8.34393359621819
6,11,12.3692228602263,2.80025402553284,-12.2357920155103,-2.52083314730556
6,12,7.40295848433727,2.52295595961475,-7.33729079095284,-2.38628316940508
6,13,14.7598631363128,6.44358007724961,-14.6100025132228,-6.14845772849789
7,8,0.0472140971431029,-18.6220157229132,-0.0472140971431029,19.1666762489129
7,9,35.0126754496931,7.63245508540862,-35.0126754496931,-6.37285629244391
9,10,8.14407908147526,5.32867551590436,-8.1168392961086,-5.25631582198788
9,14,0.301035402043495,3.99376118934314,-0.282602274303402,-3.95455145699819
10,11,-10.0210869844121,-0.543684177826837,10.0967628991554,0.720833147293606
12,13,0.457086796798669,0.786283169415073,-0.455446747505492,-0.784799315292675
13,14,5.16705838608788,1.13325704382555,-5.12393124664252,-1.04544854286158
1,2,113.64885874588,-9.72917758310629,-111.413190577994,10.7057524279909
1,5,59.3886132162241,4.74938957525311,-57.6654528125049,-2.96516179571262
2,3,45.841419775357,6.98961150218641,-44.899299730775,-7.6459908485704
2,4,47.7097017164138,0.119782174958349,-46.4963793361786,-0.0572738658495053
2,5,36.0988226221177,1.62931667999331,-35.4127759798559,-3.22775936049835
3,4,-3.65310449208908,-4.0806960851488,3.66958944163063,2.80635206508902
4,5,-49.1538848354375,9.13487524226461,49.4757295866022,-8.1196780533849
4,7,31.8517940106537,-8.45252691872741,-31.8517940106537,10.5476000217348
4,9,18.3849488284654,0.468573478206925,-18.3849488284654,1.23504784066123
5,6,38.17574175375,12.7125992128272,-38.17574175375,-9.31359727824712
6,11,11.857725455568,2.6121420867992,-11.7354195716389,-2.35601826795858
6,12,5.82042603677688,2.36984156663312,-5.77802803603255,-2.28159949869392
6,13,12.7081328266151,6.38051019621579,-12.5913014050714,-6.15043265601176
7,8,0.160526680164794,-18.0231435683576,-0.160526680164794,18.5323864052606
7,9,32.6297860941259,7.47554354706242,-32.6297860941259,-6.37849872695838
9,10,7.69852582556781,5.48741198095557,-7.67287646751797,-5.41927709396371
9,14,0.273655791982821,4.11690434530231,-0.254134285420046,-4.07537948538222
10,11,-9.98666181766689,-0.380722905695347,10.0615458936651,0.556018267998586
12,13,0.948575513836744,0.681599498705643,-0.945881269519227,-0.679161849085031
13,14,5.69882491938442,1.02959450510566,-5.64726695084889,-0.924620514526276
1,2,115.660460618158,-10.2514135154202,-113.343965049102,11.4747663441616
1,5,60.1537466571132,4.71267361561568,-58.3868681748787,-2.74739152715438
2,3,47.2086672387345,6.78323188474883,-46.2134510293881,-7.21591581214161
2,4,48.1067847310202,0.065668231044792,-46.8733285774279,0.0581880077997546
2,5,36.3706107634954,1.62575511520752,-35.674305386006,-3.19246598313484
3,4,-4.66308656864693,-3.63540417066539,4.6832138227173,2.37045322329336
4,5,-49.6580434651305,9.40873107714237,49.9870045637784,-8.37108674275562
4,7,32.2643047626561,-8.42656559597658,-32.2643047626561,10.5721308288087
4,9,18.5751381379815,0.48919329039363,-18.5751381379815,1.25018792750083
5,6,38.8202801217964,12.7109442552366,-38.8202801217964,-9.20704555242745
6,11,12.383691293481,2.64368676177783,-12.2506704390122,-2.36512445440944
6,12,5.63240810417991,2.34223108871908,-5.59246147653123,-2.25909101208733
6,13,12.6960562931051,6.42349211251587,-12.5790841556137,-6.19313745868368
7,8,0.329272170719854,-18.0675205309186,-0.329272170719854,18.57947696089
7,9,32.8104645809065,7.49538970427275,-32.8104645809065,-6.38631974122248
9,10,8.86669404924895,5.48927475137435,-8.83548022503215,-5.40635843115052
9,14,0.5422094106106,4.10408292676473,-0.522554126730095,-4.06227350456654
10,11,-9.87262404135642,-0.39364156908843,9.94587947318004,0.565124455016057
12,13,1.12410412242883,0.659091012083217,-1.12075279943256,-0.65605886270564
13,14,5.87435616746584,1.04919632150582,-5.81960776970282,-0.937726495322652
1,2,97.3186583069903,-5.39658355532163,-95.6840826821284,4.53793416022788
1,5,52.2635205192207,4.67441175198647,-50.9234426562121,-4.48215549472969
2,3,41.0642081109047,7.74002355874842,-40.2944341504575,-9.12250110211458
2,4,42.7300235527615,-0.139557713237454,-41.7568615881019,-0.535611375228925
2,5,32.711896292109,1.29479055621058,-32.1485600103436,-3.27533157667724
3,4,-3.64879866485187,-5.61284646010927,3.67370499479561,4.35661877205307
4,5,-42.6430958109935,8.09205956856002,42.8844422157407,-7.33077888661948
4,7,28.4707145302653,-8.33806053326445,-28.4707145302653,10.0273572639676
4,9,16.5514615945333,0.324993568464636,-16.5514615945333,1.04841984424969
5,6,35.3030083618313,13.4882659583323,-35.3030083618313,-10.502072364137
6,11,10.6135573419251,2.60787079764038,-10.5144637351889,-2.40035639060919
6,12,4.92418420935547,2.29358069307479,-4.89250597648675,-2.22764945273512
6,13,11.7592512112135,6.45749542938054,-11.6552628587007,-6.25270990131041
7,8,-0.210346930224648,-16.8661810786896,0.210346930224648,17.3105196171433
7,9,29.7022430976803,6.83882381534392,-29.7022430976803,-5.93272666371264
9,10,8.28565091069382,5.38717429198896,-8.25775662234517,-5.31307597807948
9,14,1.67232550908022,4.0602399494469,-1.65032103765712,-4.01343349060514
10,11,-8.04360369425363,-0.486924021808724,8.09206064152952,0.600356390648222
12,13,1.34054975960758,0.627649452738246,-1.33623286705004,-0.623743692805234
13,14,5.25206498630205,1.07645359414754,-5.20791695055647,-0.986566509374967
1,2,93.2982923378946,-4.30442042625253,-91.7966076298906,3.04003545063836
1,5,49.6546146612186,4.55523038674143,-48.4432421003336,-4.89943633780753
2,3,39.5526921823506,7.98697006366292,-38.8331726356312,-9.58117066056562
2,4,40.2320861858113,-0.240448278704885,-39.3693788034679,-0.77429352358336
2,5,30.8149384860351,1.20657988113813,-30.3147368579684,-3.38351045274281
3,4,-4.53993513776767,-6.01384065400036,4.57235368484529,4.77512002837004
4,5,-40.1474243482025,7.85574925733223,40.3612839930188,-7.18117025784034
4,7,26.9457339407995,-8.23955359121621,-26.9457339407995,9.75970873846778
4,9,15.710752990792,0.28297782911962,-15.710752990792,0.951298111264037
5,6,33.7670357015783,13.8641170485167,-33.7670357015782,-11.0838106627304
6,11,9.78046178916316,2.5560615663128,-9.6956850390659,-2.37852844782107
6,12,4.64840990437755,2.37305619074408,-4.61916753342928,-2.31219465862891
6,13,10.0132009866256,6.33282143307608,-9.9320987285322,-6.17310576925406
7,8,-0.571948616799356,-16.3249902453123,0.571948616799356,16.7409955148426
7,9,28.3155417246056,6.56528150690298,-28.3155417246056,-5.74265807479497
9,10,6.85018059639388,5.36557670878953,-6.82860535843041,-5.30826430363664
9,14,1.15752944323037,4.03575498808337,-1.13745810252342,-3.9930605572727
10,11,-7.04259235105749,-0.491735696345359,7.07966917335879,0.578528447831166
12,13,0.740188353315977,0.712194658634085,-0.738109996334511,-0.710314240412758
13,14,4.83098913596588,1.08342000967554,-4.79342571054112,-1.00693944268131
1,2,96.8080630026582,-5.25843673167233,-95.1906962828632,4.34724600980765
1,5,50.8629190075269,4.48153911494603,-49.593658721871,-4.58576482090273
2,3,40.8400135561178,7.77636237235857,-40.077823583252,-9.19079143778195
2,4,40.7233812111768,-0.255677865602893,-39.8395354547474,-0.694258685547212
2,5,31.1314165368839,1.23906191741872,-30.6208854836529,-3.38374065713212
3,4,-5.37889336123928,-5.56695632240514,5.41376194487485,4.33473975745396
4,5,-40.8586355021885,8.11978196325962,41.0804796656506,-7.42001733978481
4,7,27.4424099983672,-8.19515211336364,-27.4424099983672,9.7662202665338
4,9,15.996560878385,0.334889078243393,-15.996560878385,0.945328801393813
5,6,34.0675330102017,13.7895228180017,-34.0675330102017,-10.9698770774059
6,11,10.231413553653,2.52826148355602,-10.1392674988207,-2.33529611920417
6,12,4.62798762213484,2.41582310535898,-4.59872876114611,-2.35492725286913
6,13,9.34099187284446,6.26279744423569,-9.26791616544739,-6.11888856437756
7,8,0.0219301295679881,-16.4604840941603,-0.0219301295679885,16.8830886618285
7,9,28.8255894871197,6.69426382779018,-28.8255894871197,-5.84122882582056
9,10,8.23795994941256,5.44475735771173,-8.21015569640237,-5.37089821343755
9,14,0.519946960865583,4.04706768832625,-0.500976767763433,-4.00671554600102
10,11,-7.79106855084353,-0.429101786560273,7.83643349588089,0.535296119202885
12,13,0.426139010640991,0.75492725292348,-0.424658449653377,-0.75358769774421
13,14,4.92491721021523,1.07247626224929,-4.88602215875907,-0.993284453861211
1,2,102.95802336142,-6.91154508977201,-101.126975658111,6.65275394450985
1,5,53.7404303837375,4.48228502875473,-52.3264257969563,-3.98480853471028
2,3,44.9894212738011,7.12010273813491,-44.0795404496684,-7.9123066955503
2,4,42.3276049309825,-0.279771971694176,-41.372902886489,-0.452858558386222
2,5,32.6393649448783,1.31977219539278,-32.078417331415,-3.30757464200413
3,4,-8.04987959275103,-4.10027201595411,8.10025381239043,2.90850046672786
4,5,-41.2693550123042,8.66688227401752,41.4969816679607,-7.94887789426494
4,7,31.0682945640497,-7.85866075167381,-31.0682945640497,9.82829553115096
4,9,18.0558938273422,0.636136569322408,-18.0558938273422,0.998355030315441
5,6,37.3158441769398,13.6412610710059,-37.3158441769398,-10.3407156102921
6,11,11.1305241088772,2.49210335590156,-11.0225948845416,-2.26608606046724
6,12,4.73722850089569,2.37869780713479,-4.70706242430974,-2.31591378588794
6,13,9.96185566021722,6.2608678236749,-9.88186954958965,-6.10335020264009
7,8,0.359798862019049,-17.0118434790302,-0.359798862019049,17.4642334873086
7,9,32.3917640140142,7.1835479479036,-32.3917640140143,-6.10934659932656
9,10,7.13464454204356,5.52065287215477,-7.11138029339304,-5.45885378347294
9,14,0.513513154239599,4.13252936244958,-0.493703820819007,-4.09039225624031
10,11,-8.4479901911731,-0.341146216521006,8.50136299377586,0.466086060468734
12,13,0.624986243286095,0.715913785886396,-0.62320683689388,-0.71430384676963
13,14,5.79666869747507,1.01765404945992,-5.74360176153082,-0.909607743677914
1,2,107.08136481114,-8.00669488576335,-105.099239912784,8.20916471216835
1,5,55.2759267561447,4.33051304729546,-53.782474760591,-3.50456030964462
2,3,47.1472344015134,6.79242491720998,-46.1544398336684,-7.23531127848277
2,4,43.4766634260478,-0.445351607233369,-42.4697596757834,-0.128134867997881
2,5,33.1426097557231,1.24346128763367,-32.5646502832062,-3.17896352976261
3,4,-9.14907768436572,-3.52563963475768,9.20948486562455,2.3597581007572
4,5,-43.8985772684016,9.2748062571425,44.1563727262533,-8.4616402099412
4,7,29.9564748703466,-8.08959494241381,-29.9564748703465,9.93695213792491
4,9,17.3541055441739,0.483165452526096,-17.3541055441739,1.02667485730668
5,6,36.718695570415,13.5451640493763,-36.718695570415,-10.3418815097142
6,11,10.7475102367633,2.53034337038659,-10.6463733245041,-2.31855002601563
6,12,4.32401948857553,2.37323879023434,-4.29790081095107,-2.3188785353884
6,13,9.15595309438241,6.2711885585126,-9.08479415848718,-6.13105440009881
7,8,0.830500701747324,-16.9428556740758,-0.830500701747324,17.3923621134998
7,9,30.9448065779832,7.00590353625642,-30.9448065779832,-6.0238065193009
9,10,7.50731958540066,5.47100923787503,-7.48266333851616,-5.40551244876028
9,14,-0.302314880646145,4.07852849107963,0.321411661164855,-4.0379070803594
10,11,-8.41738504072774,-0.394487551240883,8.47038304174379,0.518550026014233
12,13,0.623737925770837,0.718878535390155,-0.621954827094784,-0.717265255635631
13,14,5.1544389788377,1.04831965574247,-5.11208872309609,-0.962092919632976
1,2,111.382789698393,-9.13787310844247,-109.236395346495,9.8418818185459
1,5,56.7619029144338,4.19178410665133,-55.189331136585,-3.0386882462619
2,3,50.1428998647519,6.35289405710714,-49.0280852953051,-6.2817072173354
2,4,44.4594379091632,-0.567698628588486,-43.4067224758099,0.133962381225662
2,5,33.5286874875216,1.20149152937094,-32.9374404498549,-3.09605099273325
3,4,-11.2477451406849,-2.53817975500943,11.3331851479424,1.43647061845209
4,5,-46.3212685928694,9.82881706010507,46.6085307102558,-8.92270411904573
4,7,30.2461225344812,-8.03878268578695,-30.2461225344812,9.91881612567618
4,9,17.4307978789584,0.539532626146228,-17.4307978789584,0.984602204883611
5,6,36.2428341205743,13.4574433584278,-36.2428341205743,-10.331078556183
6,11,11.1254200536785,2.42531354360259,-11.017857533044,-2.20006417158543
6,12,4.24263304993374,2.37710193374736,-4.21724315603047,-2.32425848114468
6,13,8.69641282100121,6.17580850296966,-8.6306798585781,-6.04635978014488
7,8,1.29138809092949,-17.1087684792471,-1.29138809092949,17.5688742130503
7,9,30.7890777070036,7.18995235364664,-30.7890777070036,-6.21416353547875
9,10,6.45267776192736,5.59352341482193,-6.43182193379943,-5.53812204805644
9,14,-1.14487513774831,4.16915774146939,1.16623703262631,-4.12371812903043
10,11,-8.8872311733683,-0.261877951891605,8.94626266879475,0.400064171593736
12,13,0.468426044390011,0.724258481142595,-0.46696179332016,-0.722933682555587
13,14,5.37839531286158,0.969293462759639,-5.3327126756728,-0.876281870912469
1,2,108.467971002977,-8.37259710012378,-106.433635234431,8.73447441822826
1,5,55.9646850342279,4.23949663853695,-54.4350071970898,-3.26403736242315
2,3,49.8334870766484,6.39746491640132,-48.7316471701429,-6.3809406436114
2,4,44.3457331786549,-0.605644366088863,-43.2984422496616,0.155051404617041
2,5,33.516117834672,1.13823546328425,-32.9255121159785,-3.03515181497735
3,4,-11.0502144240272,-2.68761206372264,11.1331459097038,1.57935079018361
4,5,-45.9196018620311,9.69642574931654,46.2017229406129,-8.80652922354296
4,7,30.0083068196887,-8.05209777730908,-30.0083068196887,9.90462177576548
4,9,17.3314125608346,0.521269833195924,-17.3314125608346,0.985115741762103
5,6,36.1715859920595,13.5057184009532,-36.1715859920595,-10.3881095935095
6,11,10.7522263119159,2.43687320309132,-10.6513904521529,-2.22571030030258
6,12,3.80410133697843,2.33058830711121,-3.78273478363201,-2.28611854865748
6,13,8.34215655823508,6.21261506976,-8.27964763239512,-6.08951548141274
7,8,1.09112827421791,-17.0421121536031,-1.09112827421791,17.4978161486809
7,9,30.7352032718691,7.13749037784386,-30.7352032718691,-6.16587981580778
9,10,6.0914793640861,5.56210239230813,-6.07202577225987,-5.5104259223516
9,14,-1.403609967372,4.15849637793722,1.42561694799025,-4.11168458170119
10,11,-8.82268212470186,-0.289574077646415,8.88083788598374,0.425710300308353
12,13,0.713208192577747,0.686118548657176,-0.71128275019494,-0.684376481739398
13,14,5.15166634673524,0.973891963153497,-5.10963543238164,-0.888315418291037
1,2,109.746458155672,-8.70890947628819,-107.663356081106,9.21967752335202
1,5,56.3140226343748,4.04035002348145,-54.7668060292765,-2.99416663820818
2,3,52.9487394210576,5.95739519123066,-51.7123654532141,-5.37407568279315
2,4,44.5273578224682,-0.931018021835349,-43.4718542770619,0.503669614476485
2,5,33.4907692276808,0.94799663310888,-32.9016311442847,-2.8505735229017
3,4,-14.0671075344896,-1.72317453138164,14.1978490165517,0.736308565752516
4,5,-46.7504868995122,10.3393528103944,47.0438428687819,-9.41401798897511
4,7,28.7615470121515,-8.11939253653716,-28.7615470121515,9.83177435224081
4,9,16.8204652689044,0.440061546980397,-16.8204652689044,0.977162353996516
5,6,36.0918662153385,13.6587581504093,-36.0918662153385,-10.5465299516528
6,11,9.86392270369959,2.47178437099621,-9.77813733092522,-2.29213907046112
6,12,3.87976940573479,2.36542359477909,-3.85760305108675,-2.31928922668441
6,13,8.13581103136609,6.21248600881784,-8.0752675725951,-6.09325703868788
7,8,0.470412977450894,-16.7614578143978,-0.470412977450894,17.2004257092636
7,9,30.5090454594777,6.92968346375413,-30.5090454594777,-5.9753049685262
9,10,4.92176880182285,5.46371320866344,-4.90632863960531,-5.42269800252129
9,14,-1.54913338663594,4.10193732995266,1.57106880099974,-4.05527776472817
10,11,-8.10744166994439,-0.377301997418316,8.15649869009794,0.492139070677194
12,13,0.541219207867807,0.719289226692969,-0.53962574641634,-0.717847523474975
13,14,4.50616212806524,1.01110456239613,-4.47355845242736,-0.944722235154011
1,2,111.38890506321,-9.13947313036486,-109.242272327991,9.84420965992435
1,5,57.4961252524934,4.17267026441676,-55.883341009392,-2.85279648766056
2,3,52.3752571490708,6.0369600643646,-51.1642996070393,-5.56072056907891
2,4,45.7006387591433,-0.785504961480917,-44.5886477945242,0.532174123724529
2,5,34.4224587038555,1.05241939531961,-33.8000079901905,-2.85116068878128
3,4,-12.3341831283787,-1.99503735124235,12.4353014895121,0.933550810845923
4,5,-47.7515372483007,10.3064940135724,48.0573637850583,-9.34182319238426
4,7,29.1469114380501,-8.27272706055308,-29.1469114380501,10.0353172488889
4,9,17.1496852256105,0.40050811255286,-17.1496852256105,1.07471143017907
5,6,37.0308394631005,13.4457803695395,-37.0308394631005,-10.1983154341617
6,11,9.79252308410843,2.54600110945196,-9.70759306980498,-2.36814703654233
6,12,3.79474579509573,2.37722204696586,-3.77321987263177,-2.33242059691699
6,13,7.90581547702823,6.24221645685104,-7.84718979561794,-6.12676418901555
7,8,-0.361050693398505,-17.000729632767,0.361050693398504,17.4525142970274
7,9,31.4624884597581,6.96541238454834,-31.4624884597581,-5.95216176024348
9,10,3.75267395380734,5.37126426645308,-3.74040571746721,-5.33867495583564
9,14,-1.71364811037072,4.05698582639194,1.73579498860646,-4.00987644918023
10,11,-7.81429606190663,-0.461325044005387,7.85992913575033,0.568147036609414
12,13,0.512073432335748,0.732420596974483,-0.510503055402109,-0.73099977974881
13,14,4.540645595992,1.05776396889766,-4.50742400903578,-0.990123550641624
1,2,108.218129062601,-8.30675628014546,-106.193253005672,8.63975170266811
1,5,55.6653810152676,4.1380270485605,-54.1524480188546,-3.23319935573623
2,3,51.2961639826691,6.18844277906705,-50.1322360854043,-5.91034030813655
2,4,44.167670051703,-0.754693092730029,-43.128952608638,0.276927180448175
2,5,33.2142447547252,1.04262067508389,-32.6344415016083,-2.9735793807933
3,4,-12.7214211748133,-2.19540835330149,12.8292927572646,1.15036554084875
4,5,-46.4134298260539,9.94563991916834,46.7018294448297,-9.03593894938182
4,7,29.3988911424647,-8.01224911184831,-29.3988911424647,9.79290341601766
4,9,17.2441168204996,0.539316471431445,-17.2441168204996,0.95106724679499
5,6,36.0927854425091,13.642717685957,-36.0927854425091,-10.5310611303637
6,11,10.32653603739,2.40692200155822,-10.2332644827333,-2.21159969979771
6,12,3.3463676163743,2.30395234434906,-3.32864730665446,-2.26707143612815
6,13,7.60893779385591,6.19689154620512,-7.55329910963749,-6.08732160828926
7,8,-0.0512616276081467,-16.9336623682669,0.0512616276081464,17.3815949782973
7,9,31.4548466765817,7.14075895227729,-31.4548466765817,-6.12578275379335
9,10,4.19748042054941,5.54774192936618,-4.18364929809089,-5.51100097219094
9,14,-2.2044238198953,4.17509745907797,2.2298797827702,-4.12094921549277
10,11,-8.37841121352585,-0.288999027808372,8.43078474992781,0.411599699797702
12,13,0.786886316051249,0.667071436132588,-0.784796566193643,-0.665180710070944
